,_p,_v,_t
26026,2.5437,51.13,1589442819114
26027,2.5437,223.26,1589442819122
26028,2.5438,39.23,1589442819172
26029,2.5431,95.77,1589442819172
26030,2.5435,40.0,1589442819579
26031,2.5435,89.78,1589442819682
26032,2.5448,7.84,1589442820641
26033,2.5444,13.07,1589442820859
26034,2.5422,30.0,1589442820875
26035,2.5444,15.69,1589442820943
26036,2.5444,642.24,1589442821104
26037,2.5446,31.38,1589442821104
26038,2.5447,126.8,1589442821104
26039,2.5423,39.2,1589442822570
26040,2.5423,0.09,1589442822977
26041,2.5422,129.61,1589442822977
26042,2.5435,80.0,1589442827485
26043,2.5435,80.0,1589442827485
26044,2.5435,40.0,1589442827502
26045,2.5434,128.4,1589442841174
26046,2.5436,78.47,1589442841174
26047,2.5448,39.29,1589442841206
26048,2.5449,160.71,1589442841206
26049,2.5449,13.6,1589442841207
26050,2.5449,86.4,1589442841230
26051,2.5449,428.29,1589442841231
26052,2.5456,19.36,1589442841231
26053,2.5457,21.25,1589442841231
26054,2.5457,31.1,1589442841234
26055,2.5448,200.0,1589442841253
26056,2.5448,100.0,1589442841271
26057,2.5448,160.17,1589442841272
26058,2.5448,27.37,1589442841273
26059,2.5448,300.0,1589442841277
26060,2.5448,220.5,1589442841286
26061,2.5448,19.5,1589442841291
26062,2.5448,12.16,1589442841292
26063,2.5457,118.34,1589442841292
26064,2.5457,69.5,1589442841297
26065,2.5457,19.5,1589442841310
26066,2.5457,80.5,1589442841324
26067,2.5457,20.02,1589442841674
26068,2.5457,705.43,1589442841716
26069,2.5457,2.13,1589442841737
26070,2.5458,35.0,1589442841961
26071,2.5458,24.4,1589442841962
26072,2.5458,20.0,1589442841963
26073,2.5458,25.0,1589442841997
26074,2.5458,20.0,1589442842002
26075,2.5458,20.0,1589442842004
26076,2.5458,15.21,1589442842084
26077,2.5471,4.81,1589442842084
26078,2.547,43.97,1589442843274
26079,2.5442,12.75,1589442844674
26080,2.547,12.75,1589442844706
26081,2.5471,36.09,1589442844706
26082,2.547,128.4,1589442858639
26083,2.5471,71.6,1589442858639
26084,2.5469,20.03,1589442859967
26085,2.5467,20.01,1589442861392
26086,2.5464,20.03,1589442862873
26087,2.5463,20.0,1589442864558
26088,2.5461,20.01,1589442866535
26089,2.5465,20.0,1589442869131
26090,2.5463,20.03,1589442871661
26091,2.5462,20.01,1589442874166
26092,2.5459,20.01,1589442876665
26093,2.5452,39.24,1589442878725
26094,2.5456,20.02,1589442879174
26095,2.5456,19.22,1589442881667
26096,2.5457,0.79,1589442881667
26097,2.546,20.0,1589442884174
26098,2.5462,20.01,1589442886668
26099,2.5459,20.01,1589442889179
26100,2.5457,20.01,1589442891673
26101,2.5456,20.02,1589442894176
26102,2.5455,20.01,1589442896681
26103,2.5469,117.59,1589442901283
26104,2.5467,20.03,1589442902465
26105,2.5463,20.23,1589442903657
26106,2.5441,13.44,1589442904742
26107,2.5459,20.04,1589442904953
26108,2.5456,20.02,1589442906449
26109,2.5441,25.82,1589442907798
26110,2.5457,7.0,1589442912260
26111,2.5455,29.97,1589442914348
26112,2.5454,17.8,1589442917219
26113,2.5454,20.0,1589442917237
26114,2.5454,30.0,1589442917239
26115,2.5454,25.0,1589442917256
26116,2.5454,35.6,1589442917256
26117,2.5457,32.25,1589442917256
26118,2.546,15.41,1589442917256
26119,2.546,19.59,1589442917257
26120,2.5463,0.41,1589442917257
26121,2.5463,20.0,1589442917282
26122,2.5469,22.79,1589442917951
26123,2.5456,39.24,1589442935127
26124,2.5455,81.66,1589442935141
26125,2.5455,244.98,1589442935150
26126,2.5469,200.0,1589442935353
26127,2.5439,8.0,1589442937056
26128,2.5439,31.27,1589442937156
26129,2.5436,36.22,1589442944033
26130,2.5437,56.2,1589442944652
26131,2.5438,14.07,1589442945075
26132,2.5438,14.55,1589442945184
26133,2.5436,186.47,1589442946024
26134,2.5436,192.73,1589442946123
26135,2.5437,7.85,1589442946425
26136,2.5437,64.84,1589442948308
26137,2.5457,39.25,1589442961708
26138,2.5465,160.75,1589442961708
26139,2.5467,20.0,1589442961755
26140,2.5467,19.27,1589442961760
26141,2.5468,5.73,1589442961760
26142,2.5468,20.02,1589442962403
26143,2.5468,20.09,1589442962924
26144,2.5468,20.3,1589442963076
26145,2.5468,20.16,1589442963294
26146,2.5468,20.26,1589442963528
26147,2.5468,20.29,1589442963767
26148,2.5468,20.31,1589442964016
26149,2.5469,20.1,1589442964246
26150,2.5469,20.02,1589442964472
26151,2.5469,20.23,1589442964719
26152,2.5445,14.12,1589442964880
26153,2.5467,20.19,1589442964973
26154,2.5467,20.16,1589442965229
26155,2.5468,14.12,1589442965502
26156,2.547,5.97,1589442965502
26157,2.547,20.15,1589442965768
26158,2.547,20.09,1589442966053
26159,2.547,20.07,1589442966334
26160,2.547,20.1,1589442966629
26161,2.5469,20.0,1589442966938
26162,2.5475,20.01,1589442967263
26163,2.5475,20.16,1589442967616
26164,2.5475,20.14,1589442967964
26165,2.5475,20.14,1589442968336
26166,2.5475,20.1,1589442968715
26167,2.5475,20.04,1589442969110
26168,2.5475,20.06,1589442969512
26169,2.5475,20.11,1589442969936
26170,2.5475,20.12,1589442970372
26171,2.5475,20.04,1589442970831
26172,2.5475,20.06,1589442971304
26173,2.5475,20.09,1589442971807
26174,2.5475,20.06,1589442972324
26175,2.5475,20.01,1589442972868
26176,2.5454,196.14,1589442972996
26177,2.5454,99.93,1589442973117
26178,2.5475,20.06,1589442973444
26179,2.5475,20.06,1589442974050
26180,2.5475,20.01,1589442974687
26181,2.5475,20.06,1589442975374
26182,2.5475,20.02,1589442976093
26183,2.5475,20.02,1589442976870
26184,2.5475,20.01,1589442977696
26185,2.5475,20.05,1589442978600
26186,2.5475,20.0,1589442979579
26187,2.5475,20.02,1589442980647
26188,2.5475,20.02,1589442981834
26189,2.5456,32.28,1589442982412
26190,2.5456,30.83,1589442982613
26191,2.5456,26.37,1589442982723
26192,2.5475,20.01,1589442983168
26193,2.5473,20.0,1589442984595
26194,2.5473,20.04,1589442986258
26195,2.5473,20.01,1589442988225
26196,2.5473,20.01,1589442990647
26197,2.5472,20.37,1589442993200
26198,2.5471,20.01,1589442995692
26199,2.5469,20.0,1589442998192
26200,2.547,20.02,1589443000698
26201,2.5476,20.01,1589443003202
26202,2.5469,20.01,1589443005705
26203,2.5467,20.0,1589443008203
26204,2.5465,20.01,1589443010706
26205,2.5464,20.02,1589443013204
26206,2.5465,20.01,1589443015707
26207,2.5465,200.0,1589443017263
26208,2.5469,20.01,1589443018204
26209,2.547,6.86,1589443019900
26210,2.547,32.65,1589443022829
26211,2.547,32.64,1589443024834
26212,2.546,14.8,1589443025072
26213,2.547,32.64,1589443025830
26214,2.547,1072.16,1589443031606
26215,2.5462,7.79,1589443045448
26216,2.5462,483.13,1589443045449
26217,2.546,43.17,1589443045449
26218,2.5457,1328.26,1589443045449
26219,2.5445,1040.04,1589443045449
26220,2.5444,134.41,1589443045449
26221,2.5443,689.0,1589443045449
26222,2.5441,1177.3,1589443045449
26223,2.544,1017.71,1589443045449
26224,2.5439,786.19,1589443045449
26225,2.5438,2434.09,1589443045449
26226,2.5437,647.0,1589443045449
26227,2.5431,690.0,1589443045449
26228,2.5427,2242.3,1589443045449
26229,2.5427,300.0,1589443045457
26230,2.5418,341.57,1589443045465
26231,2.5416,272.83,1589443045465
26232,2.5428,39.25,1589443045552
26233,2.5432,68.28,1589443045576
26234,2.5432,341.39,1589443045576
26235,2.5432,376.74,1589443045584
26236,2.5414,169.53,1589443045584
26237,2.5433,39.27,1589443045606
26238,2.5431,116.05,1589443045839
26239,2.5431,17.57,1589443045844
26240,2.5412,30.0,1589443047508
26241,2.5412,135.0,1589443048619
26242,2.543,36.34,1589443048660
26243,2.5429,48.4,1589443050664
26244,2.5428,262.15,1589443052712
26245,2.5428,337.05,1589443052767
26246,2.5433,39.24,1589443052810
26247,2.5439,160.76,1589443052810
26248,2.5441,200.0,1589443052841
26249,2.544,78.52,1589443052859
26250,2.5441,36.28,1589443052859
26251,2.5441,420.0,1589443052860
26252,2.5441,265.2,1589443052861
26253,2.5441,100.0,1589443052863
26254,2.5441,20.18,1589443052878
26255,2.5449,157.12,1589443052878
26256,2.5449,22.7,1589443052881
26257,2.5449,26.53,1589443052894
26258,2.5449,81.2,1589443052896
26259,2.5449,218.8,1589443052898
26260,2.5449,100.0,1589443052905
26261,2.5449,60.0,1589443052914
26262,2.5449,22.65,1589443052924
26263,2.545,117.35,1589443052924
26264,2.5454,20.01,1589443053670
26265,2.5451,20.03,1589443054483
26266,2.5429,23.59,1589443054890
26267,2.5429,17.91,1589443055102
26268,2.5429,5.64,1589443055103
26269,2.5428,69.06,1589443055103
26270,2.5443,20.04,1589443055357
26271,2.5443,20.02,1589443056320
26272,2.5443,7.08,1589443057371
26273,2.5447,12.93,1589443057371
26274,2.5445,62.44,1589443058213
26275,2.5445,20.0,1589443058549
26276,2.5444,20.04,1589443059869
26277,2.5443,20.01,1589443061390
26278,2.5441,20.02,1589443063161
26279,2.5424,341.58,1589443064741
26280,2.5415,47.16,1589443066318
26281,2.5413,19.24,1589443066360
26282,2.5412,27.92,1589443066360
26283,2.5413,47.17,1589443066486
26284,2.5412,193.44,1589443066566
26285,2.5412,197.67,1589443066652
26286,2.5412,168.99,1589443066763
26287,2.5412,187.82,1589443066869
26288,2.5411,5.26,1589443066974
26289,2.5407,164.17,1589443066974
26290,2.541,203.64,1589443067064
26291,2.541,200.21,1589443067184
26292,2.5408,47.4,1589443067393
26293,2.5402,10.17,1589443068762
26294,2.5412,64.33,1589443069810
26295,2.5412,134.06,1589443069819
26296,2.5412,58.9,1589443069832
26297,2.5419,842.3,1589443074384
26298,2.5419,346.8,1589443074389
26299,2.5403,184.14,1589443074561
26300,2.5403,203.02,1589443074665
26301,2.5419,66.9,1589443075184
26302,2.5419,61.5,1589443075184
26303,2.542,14.2,1589443075184
26304,2.5418,200.0,1589443080743
26305,2.5417,71.8,1589443080747
26306,2.5417,56.6,1589443080755
26307,2.5418,10.9,1589443080755
26308,2.5418,45.7,1589443080767
26309,2.5418,10.9,1589443080768
26310,2.5423,10.9,1589443080985
26311,2.5405,68.32,1589443081872
26312,2.5423,200.0,1589443084386
26313,2.5423,89.1,1589443084397
26314,2.5426,47.15,1589443084397
26315,2.5434,31.55,1589443084397
26316,2.5434,591.9,1589443084399
26317,2.5434,148.1,1589443084400
26318,2.5434,200.0,1589443084400
26319,2.5434,700.0,1589443084413
26320,2.5434,100.0,1589443084415
26321,2.5433,20.04,1589443084700
26322,2.5408,68.28,1589443084997
26323,2.5433,20.14,1589443085028
26324,2.5409,15.49,1589443085202
26325,2.5433,20.13,1589443085367
26326,2.5433,20.15,1589443085721
26327,2.5433,13.87,1589443086077
26328,2.5441,6.15,1589443086077
26329,2.544,20.18,1589443086452
26330,2.544,20.03,1589443086838
26331,2.544,6.97,1589443086844
26332,2.5441,1045.84,1589443086844
26333,2.5443,231.3,1589443086844
26334,2.5445,20.06,1589443087271
26335,2.5439,20.17,1589443087691
26336,2.5439,20.06,1589443088127
26337,2.5439,6.97,1589443088198
26338,2.5442,20.01,1589443088575
26339,2.5445,20.05,1589443089082
26340,2.5445,20.1,1589443089614
26341,2.5423,134.9,1589443089850
26342,2.5422,78.6,1589443089906
26343,2.5437,20.1,1589443090138
26344,2.5434,20.08,1589443090687
26345,2.5434,20.34,1589443091279
26346,2.5433,20.02,1589443091891
26347,2.5431,20.08,1589443092552
26348,2.5414,134.9,1589443092853
26349,2.5431,20.05,1589443093252
26350,2.5429,20.04,1589443094000
26351,2.5414,192.51,1589443094199
26352,2.5414,197.81,1589443094307
26353,2.5428,20.09,1589443094805
26354,2.5413,78.63,1589443095247
26355,2.5409,126.35,1589443095247
26356,2.5409,68.32,1589443095438
26357,2.5427,20.01,1589443095679
26358,2.5426,20.04,1589443096637
26359,2.5426,20.01,1589443097682
26360,2.5433,20.04,1589443098850
26361,2.5433,39.47,1589443099533
26362,2.5433,20.03,1589443099892
26363,2.5433,88.9,1589443100060
26364,2.5433,20.1,1589443100181
26365,2.5434,38.17,1589443100408
26366,2.544,121.83,1589443100408
26367,2.5439,20.19,1589443100474
26368,2.5439,20.2,1589443100776
26369,2.5439,20.06,1589443101089
26370,2.5438,20.04,1589443101409
26371,2.5438,20.01,1589443101741
26372,2.5438,20.16,1589443102080
26373,2.5438,20.02,1589443102433
26374,2.5438,20.09,1589443102806
26375,2.5438,20.2,1589443103185
26376,2.5439,18.19,1589443103580
26377,2.544,1.9,1589443103580
26378,2.544,100.0,1589443103901
26379,2.544,104.2,1589443103905
26380,2.544,20.09,1589443103985
26381,2.544,20.01,1589443104417
26382,2.544,20.03,1589443104853
26383,2.5439,20.09,1589443105321
26384,2.5438,20.03,1589443105798
26385,2.5439,20.05,1589443106307
26386,2.5439,20.05,1589443106846
26387,2.544,20.05,1589443107406
26388,2.544,20.04,1589443107999
26389,2.544,20.06,1589443108640
26390,2.544,20.06,1589443109312
26391,2.544,20.04,1589443110026
26392,2.544,20.06,1589443110800
26393,2.544,100.0,1589443110929
26394,2.544,171.6,1589443110936
26395,2.544,20.04,1589443111626
26396,2.544,20.03,1589443112533
26397,2.544,20.02,1589443113525
26398,2.544,60.0,1589443114324
26399,2.544,65.0,1589443114338
26400,2.544,15.45,1589443114353
26401,2.544,20.03,1589443114624
26402,2.544,20.01,1589443115842
26403,2.544,20.04,1589443117234
26404,2.544,20.02,1589443118828
26405,2.5439,20.01,1589443120719
26406,2.5439,20.01,1589443123026
26407,2.5439,20.01,1589443125521
26408,2.5439,20.01,1589443128029
26409,2.5434,900.0,1589443134347
26410,2.5419,16.16,1589443145293
26411,2.5419,27.39,1589443167105
26412,2.5439,27.7,1589443180132
26413,2.5439,30.0,1589443180134
26414,2.5439,4.7,1589443189156
26415,2.542,16.84,1589443205474
26416,2.542,13.17,1589443206241
26417,2.544,39.7,1589443209234
26418,2.544,122.92,1589443215817
26419,2.545,103.02,1589443218271
26420,2.5459,96.98,1589443218271
26421,2.544,12.0,1589443218496
26422,2.5459,25.54,1589443218875
26423,2.5459,34.81,1589443219136
26424,2.5459,20.29,1589443219295
26425,2.547,46.18,1589443219661
26426,2.547,21.53,1589443219847
26427,2.5476,0.14,1589443219847
26428,2.5476,20.11,1589443220056
26429,2.5478,20.22,1589443220274
26430,2.5479,3.93,1589443222079
26431,2.5482,131.07,1589443222079
26432,2.5483,135.0,1589443223556
26433,2.5461,44.78,1589443225102
26434,2.5463,53.79,1589443228391
26435,2.5463,74.61,1589443230993
26436,2.546,78.48,1589443231062
26437,2.5447,78.52,1589443232040
26438,2.544,39.08,1589443242189
26439,2.544,39.45,1589443242251
26440,2.5421,98.34,1589443245946
26441,2.5417,4.33,1589443245946
26442,2.5416,786.91,1589443245946
26443,2.5413,3140.81,1589443245946
26444,2.5405,549.64,1589443245946
26445,2.5403,7.87,1589443245946
26446,2.54,1854.28,1589443245946
26447,2.5398,229.17,1589443245946
26448,2.5401,17.96,1589443257567
26449,2.5404,17.52,1589443265469
26450,2.5414,128.4,1589443283485
26451,2.5415,20.36,1589443283497
26452,2.5421,78.48,1589443293133
26453,2.5417,18.2,1589443325588
26454,2.5416,78.62,1589443348272
26455,2.5408,1040.53,1589443348272
26456,2.5407,1102.83,1589443348272
26457,2.5406,134.51,1589443348272
26458,2.5401,1931.77,1589443348272
26459,2.54,1181.1,1589443348272
26460,2.5399,787.43,1589443348272
26461,2.5398,68.26,1589443348272
26462,2.5396,19.36,1589443348272
26463,2.5395,998.95,1589443348272
26464,2.5394,1177.94,1589443348272
26465,2.5392,68.36,1589443348272
26466,2.5391,300.0,1589443348272
26467,2.539,5.21,1589443348272
26468,2.5389,7898.0,1589443348272
26469,2.5388,692.0,1589443348272
26470,2.5387,341.28,1589443348272
26471,2.5385,88.87,1589443348272
26472,2.5384,393.87,1589443348272
26473,2.5382,671.98,1589443348272
26474,2.5382,0.02,1589443348277
26475,2.5379,299.98,1589443348277
26476,2.5379,41.2,1589443348278
26477,2.5378,68.26,1589443348288
26478,2.5377,9.7,1589443348288
26479,2.5375,536.16,1589443348288
26480,2.5396,122.55,1589443348823
26481,2.538,177.45,1589443348823
26482,2.5391,387.0,1589443349619
26483,2.5402,42.92,1589443349934
26484,2.539,68.3,1589443351545
26485,2.5396,40.69,1589443353294
26486,2.5397,143.6,1589443360684
26487,2.5396,128.4,1589443362810
26488,2.5397,199.61,1589443363579
26489,2.5397,419.31,1589443363853
26490,2.5396,182.0,1589443363870
26491,2.539,640.02,1589443364219
26492,2.539,147.69,1589443364236
26493,2.5396,491.74,1589443364324
26494,2.5396,147.59,1589443364335
26495,2.538,122.18,1589443373384
26496,2.5373,18.92,1589443385518
26497,2.5373,1309.34,1589443388083
26498,2.5372,5.26,1589443388083
26499,2.537,1186.53,1589443388083
26500,2.5368,1042.22,1589443388083
26501,2.5367,142.99,1589443388083
26502,2.5364,868.22,1589443388083
26503,2.5362,788.58,1589443388083
26504,2.5361,1090.0,1589443388083
26505,2.536,4.34,1589443388083
26506,2.5359,5.27,1589443388083
26507,2.5356,895.28,1589443388083
26508,2.5354,140.38,1589443388083
26509,2.5354,0.01,1589443388083
26510,2.535,63.48,1589443388090
26511,2.5349,68.38,1589443388090
26512,2.5348,168.14,1589443388090
26513,2.5348,8.77,1589443388091
26514,2.5355,1328.26,1589443388133
26515,2.5348,165.39,1589443388138
26516,2.5347,655.57,1589443388138
26517,2.5374,35.13,1589443388654
26518,2.537,24.79,1589443388780
26519,2.537,132.26,1589443388911
26520,2.5371,99.04,1589443388911
26521,2.537,366.6,1589443389325
26522,2.5367,151.3,1589443389614
26523,2.5367,286.6,1589443389619
26524,2.5367,199.1,1589443389637
26525,2.5365,106.33,1589443389684
26526,2.5367,47.0,1589443389754
26527,2.5369,40.53,1589443389754
26528,2.5363,394.91,1589443393005
26529,2.5364,605.09,1589443393005
26530,2.5364,500.1,1589443393009
26531,2.5365,267.5,1589443393018
26532,2.5368,679.0,1589443393018
26533,2.537,46.8,1589443393018
26534,2.537,32.26,1589443393129
26535,2.5373,657.74,1589443393129
26536,2.5369,1200.0,1589443393178
26537,2.5369,78.31,1589443396246
26538,2.5353,237.04,1589443397130
26539,2.5364,285.4,1589443398696
26540,2.5364,125.25,1589443399003
26541,2.5364,771.98,1589443399257
26542,2.5366,28.4,1589443399735
26543,2.5348,270.0,1589443400195
26544,2.5348,114.99,1589443400196
26545,2.5348,75.7,1589443400200
26546,2.5348,302.65,1589443400204
26547,2.5348,25.68,1589443400207
26548,2.5346,5.27,1589443400214
26549,2.5346,200.57,1589443400247
26550,2.5346,122.49,1589443400295
26551,2.5363,20.5,1589443401552
26552,2.5362,144.26,1589443402149
26553,2.5361,63.0,1589443403391
26554,2.5359,196.7,1589443405695
26555,2.5344,53.48,1589443408016
26556,2.5342,52.85,1589443408016
26557,2.534,5.25,1589443408016
26558,2.5335,127.96,1589443408016
26559,2.5333,55.27,1589443408016
26560,2.5332,5.19,1589443408016
26561,2.5354,95.58,1589443409714
26562,2.5353,272.6,1589443410398
26563,2.5342,11.47,1589443411240
26564,2.5352,100.0,1589443417074
26565,2.5352,68.46,1589443417170
26566,2.5352,200.0,1589443423893
26567,2.5352,24.59,1589443427149
26568,2.535,82.7,1589443431719
26569,2.5342,347.66,1589443432362
26570,2.5342,112.78,1589443432364
26571,2.535,100.0,1589443440542
26572,2.535,105.5,1589443440547
26573,2.5342,174.49,1589443441949
26574,2.5342,198.52,1589443442049
26575,2.5342,205.57,1589443442141
26576,2.5342,132.8,1589443443245
26577,2.5341,150.88,1589443446410
26578,2.5342,435.33,1589443446410
26579,2.5333,39.43,1589443447536
26580,2.5337,267.5,1589443453615
26581,2.5338,233.1,1589443453615
26582,2.5342,42.3,1589443473680
26583,2.5338,25.52,1589443475557
26584,2.5338,56.3,1589443482567
26585,2.5338,186.43,1589443482658
26586,2.5338,56.3,1589443482775
26587,2.5344,32.03,1589443483019
26588,2.5338,175.67,1589443483722
26589,2.5338,205.46,1589443483866
26590,2.5338,450.0,1589443483878
26591,2.5338,1126.11,1589443483885
26592,2.5338,151.56,1589443483892
26593,2.5338,298.44,1589443483909
26594,2.5331,6.58,1589443483919
26595,2.5328,37.0,1589443483919
26596,2.5326,9.98,1589443483919
26597,2.5322,129.55,1589443483919
26598,2.5322,18.64,1589443486223
26599,2.5322,40.92,1589443486398
26600,2.5323,27.79,1589443486398
26601,2.532,16.63,1589443490659
26602,2.5315,34.93,1589443493606
26603,2.5315,33.51,1589443493712
26604,2.531,108.33,1589443496284
26605,2.5309,1203.3,1589443496284
26606,2.5307,9.42,1589443496284
26607,2.5305,21.98,1589443496284
26608,2.5303,16.03,1589443496284
26609,2.5301,1044.79,1589443496284
26610,2.53,596.15,1589443496284
26611,2.53,602.32,1589443496284
26612,2.5298,205.21,1589443496284
26613,2.5295,9.73,1589443496284
26614,2.5294,5.28,1589443496284
26615,2.529,5.3,1589443496284
26616,2.5288,790.89,1589443496284
26617,2.5287,72.31,1589443496284
26618,2.5288,98.37,1589443496298
26619,2.5315,68.73,1589443496397
26620,2.5289,99.68,1589443496495
26621,2.5311,78.62,1589443496570
26622,2.5312,28.25,1589443496570
26623,2.5312,68.74,1589443496593
26624,2.5314,54.4,1589443496820
26625,2.5313,75.3,1589443497147
26626,2.5294,39.49,1589443497748
26627,2.5309,7.8,1589443497788
26628,2.5309,7.8,1589443497821
26629,2.53,73.7,1589443500497
26630,2.53,88.78,1589443500991
26631,2.5299,5.0,1589443502044
26632,2.5292,98.83,1589443503143
26633,2.5291,21.23,1589443503332
26634,2.5297,1328.26,1589443504042
26635,2.5298,60.58,1589443504042
26636,2.5297,4.7,1589443505684
26637,2.5297,5.9,1589443506189
26638,2.5297,78.9,1589443506736
26639,2.5296,78.9,1589443506907
26640,2.5295,50.91,1589443508943
26641,2.5295,7.8,1589443509760
26642,2.5295,78.9,1589443513249
26643,2.5295,80.0,1589443515443
26644,2.53,78.9,1589443519585
26645,2.5298,6.47,1589443522915
26646,2.5299,78.9,1589443525979
26647,2.5285,10.0,1589443529203
26648,2.5285,10.0,1589443529207
26649,2.5285,187.58,1589443529322
26650,2.5285,26.37,1589443529329
26651,2.5284,61.43,1589443529337
26652,2.5298,43.63,1589443529557
26653,2.5296,200.0,1589443530692
26654,2.5296,395.32,1589443532024
26655,2.5294,29.98,1589443534625
26656,2.5295,200.0,1589443535264
26657,2.5295,100.0,1589443535269
26658,2.5295,229.6,1589443535281
26659,2.5295,200.0,1589443535354
26660,2.5295,100.0,1589443535357
26661,2.5284,67.93,1589443538529
26662,2.5306,178.95,1589443538715
26663,2.5306,159.05,1589443538829
26664,2.5309,39.43,1589443539295
26665,2.5314,29.09,1589443539295
26666,2.5313,39.49,1589443539321
26667,2.5314,29.02,1589443539321
26668,2.5314,128.26,1589443539322
26669,2.5314,89.64,1589443539322
26670,2.5309,49.39,1589443539861
26671,2.5309,13.0,1589443539864
26672,2.5309,171.17,1589443539872
26673,2.5314,200.0,1589443539957
26674,2.5314,100.0,1589443539965
26675,2.5314,20.0,1589443539973
26676,2.5309,161.56,1589443539997
26677,2.5289,39.5,1589443540675
26678,2.5288,71.6,1589443540675
26679,2.5312,39.5,1589443542208
26680,2.5313,13.71,1589443542208
26681,2.5314,100.0,1589443542550
26682,2.5314,200.0,1589443542554
26683,2.5314,100.0,1589443542555
26684,2.5314,49.73,1589443545534
26685,2.5315,29.17,1589443545534
26686,2.5294,176.42,1589443547967
26687,2.5294,179.03,1589443548497
26688,2.5294,188.65,1589443548606
26689,2.5294,23.17,1589443548710
26690,2.5309,4.34,1589443557765
26691,2.5301,39.48,1589443559742
26692,2.5293,4570.85,1589443559742
26693,2.529,12.57,1589443559742
26694,2.5281,304.55,1589443561968
26695,2.5286,100.0,1589443562852
26696,2.5286,9.1,1589443562853
26697,2.5285,7.9,1589443563072
26698,2.5286,19.7,1589443563738
26699,2.5285,60.0,1589443564614
26700,2.5285,19.0,1589443564619
26701,2.5285,15.0,1589443564935
26702,2.5285,10.0,1589443564935
26703,2.5284,48.0,1589443567824
26704,2.5281,5.0,1589443574482
26705,2.5277,7.22,1589443574482
26706,2.527,17.78,1589443574482
26707,2.527,299.97,1589443574482
26708,2.5268,25.05,1589443574482
26709,2.5263,3.96,1589443574482
26710,2.5262,5.1,1589443574482
26711,2.5262,759.93,1589443574494
26712,2.5258,300.44,1589443580978
26713,2.5277,99.96,1589443592104
26714,2.5259,39.55,1589443597018
26715,2.5255,5.29,1589443597018
26716,2.5254,109.42,1589443597018
26717,2.5252,71.03,1589443597018
26718,2.5251,74.71,1589443597018
26719,2.5274,39.47,1589443597213
26720,2.5275,580.11,1589443597213
26721,2.5271,619.68,1589443598328
26722,2.5268,206.58,1589443599425
26723,2.5265,73.5,1589443599933
26724,2.5265,200.0,1589443599951
26725,2.5265,50.97,1589443600044
26726,2.5265,22.8,1589443600084
26727,2.5265,206.61,1589443600528
26728,2.5264,206.59,1589443601613
26729,2.5264,10.0,1589443604810
26730,2.5264,15.0,1589443604814
26731,2.5274,79.1,1589443607329
26732,2.5276,39.9,1589443607329
26733,2.5276,111.6,1589443607330
26734,2.5276,168.4,1589443607330
26735,2.5276,100.0,1589443607366
26736,2.5276,81.0,1589443607378
26737,2.5275,340.0,1589443607453
26738,2.5275,100.0,1589443607488
26739,2.5275,200.0,1589443607490
26740,2.5275,200.0,1589443607494
26741,2.5275,206.15,1589443607581
26742,2.5276,143.53,1589443607618
26743,2.5276,271.0,1589443607782
26744,2.5276,116.46,1589443607784
26745,2.5304,86.5,1589443608004
26746,2.5304,80.0,1589443608050
26747,2.5294,95.0,1589443608124
26748,2.5302,92.76,1589443608961
26749,2.53,20.05,1589443609319
26750,2.53,14.29,1589443609679
26751,2.5301,5.73,1589443609679
26752,2.5286,39.5,1589443616741
26753,2.5306,39.5,1589443617291
26754,2.5307,93.23,1589443617291
26755,2.5286,39.5,1589443620624
26756,2.5286,39.5,1589443620728
26757,2.5286,39.51,1589443620824
26758,2.5285,128.4,1589443620931
26759,2.5305,73.0,1589443621566
26760,2.5277,21.69,1589443625916
26761,2.5295,18.12,1589443632100
26762,2.5277,22.44,1589443685927
26763,2.5275,10.0,1589443699664
26764,2.5275,38.25,1589443699664
26765,2.5266,146.71,1589443699664
26766,2.5265,815.04,1589443699664
26767,2.5265,10.0,1589443699664
26768,2.5265,503.22,1589443699671
26769,2.5256,696.78,1589443699671
26770,2.5256,348.72,1589443699675
26771,2.5255,295.28,1589443699675
26772,2.5255,891.0,1589443699687
26773,2.5253,65.0,1589443699687
26774,2.5253,3.8,1589443699771
26775,2.5252,1184.92,1589443699771
26776,2.5255,146.71,1589443700120
26777,2.5266,19.78,1589443704319
26778,2.5253,68.82,1589443706269
26779,2.5252,3155.06,1589443709335
26780,2.5252,1239.19,1589443709356
26781,2.525,466.71,1589443709356
26782,2.525,56.95,1589443709356
26783,2.525,135.0,1589443709544
26784,2.525,199.33,1589443710943
26785,2.5249,70.0,1589443710962
26786,2.5246,11.4,1589443711298
26787,2.5242,5.29,1589443711310
26788,2.524,5.3,1589443711310
26789,2.5239,7.93,1589443711310
26790,2.5247,18.69,1589443712519
26791,2.5246,169.9,1589443716093
26792,2.5243,11.89,1589443722106
26793,2.5234,1328.26,1589443723754
26794,2.5233,4.34,1589443723754
26795,2.523,5.7,1589443723835
26796,2.523,121.82,1589443723929
26797,2.523,9.23,1589443723955
26798,2.5229,5.29,1589443728396
26799,2.5225,6.34,1589443728502
26800,2.5223,228.61,1589443728502
26801,2.5222,50.0,1589443729298
26802,2.5219,19.36,1589443729370
26803,2.5217,9.98,1589443729370
26804,2.5216,5.3,1589443729370
26805,2.5214,666.71,1589443729370
26806,2.5214,350.98,1589443729480
