,_p,_v,_t
1469,70.25,4.894,1589255564847
1470,70.25,1.82494,1589255565128
1471,70.27,0.28462,1589255567171
1472,70.19,10.0,1589255575073
1473,70.19,30.14969,1589255575511
1474,70.19,0.00031,1589255575552
1475,70.14,4.70711,1589255575552
1476,70.13,1.93928,1589255575552
1477,70.12,1.3533,1589255575552
1478,70.18,0.356,1589255575589
1479,70.17,8.208,1589255575962
1480,70.17,6.0,1589255575996
1481,70.17,3.886,1589255576323
1482,70.17,2.114,1589255576324
1483,70.17,6.0,1589255576362
1484,70.17,2.0,1589255576405
1485,70.17,2.0,1589255576485
1486,70.17,9.9419,1589255576513
1487,70.17,0.0001,1589255576517
1488,70.12,1.9999,1589255576517
1489,70.16,0.8,1589255576663
1490,70.16,0.85132,1589255576692
1491,70.15,1.504,1589255577295
1492,70.15,8.496,1589255577297
1493,70.15,6.0,1589255577328
1494,70.15,0.954,1589255577360
1495,70.15,5.046,1589255577360
1496,70.15,4.0,1589255577395
1497,70.15,2.0,1589255577436
1498,70.15,2.0,1589255577469
1499,70.15,2.0,1589255577519
1500,70.15,2.0,1589255577598
1501,70.19,0.43026,1589255582014
1502,70.17,0.40037,1589255583851
1503,70.16,0.5,1589255588222
1504,70.18,0.1705,1589255592678
1505,70.24,3.47942,1589255618032
1506,70.21,0.32597,1589255618289
1507,70.18,2.0,1589255618599
1508,70.25,0.3,1589255638025
1509,70.23,0.5,1589255640239
1510,70.21,0.5,1589255649532
1511,70.18,0.30947,1589255681829
1512,70.26,0.5,1589255731019
1513,70.27,0.15654,1589255772658
1514,70.29,2.0,1589255793441
1515,70.29,2.0,1589255794020
1516,70.29,7.3,1589255794038
1517,70.29,1.27386,1589255794052
1518,70.24,2.0,1589255814143
1519,70.27,1.825,1589255815289
1520,70.27,3.21298,1589255815296
1521,70.21,0.5,1589255919392
1522,70.2,0.1567,1589255927173
1523,70.19,1.8433,1589255927173
1524,70.28,0.165,1589255952114
1525,70.18,0.5,1589255996111
1526,70.2,0.25,1589255998972
1527,70.18,0.5,1589256005705
1528,70.15,0.254,1589256005789
1529,70.15,0.746,1589256022942
1530,70.17,2.4957,1589256023661
1531,70.17,0.03548,1589256023673
1532,70.18,4.87913,1589256023673
1533,70.19,7.47515,1589256023673
1534,70.13,0.39839,1589256024913
1535,70.11,1.26969,1589256024913
1536,70.1,8.22759,1589256024913
1537,70.1,1.46853,1589256024920
1538,70.09,1.02755,1589256024920
1539,70.09,1.4476,1589256024921
1540,70.06,0.19269,1589256024921
1541,70.05,0.83354,1589256024921
1542,70.1,2.309,1589256025017
1543,70.09,7.9,1589256026593
1544,70.12,1.93357,1589256029466
1545,70.12,3.65,1589256029485
1546,70.12,1.45018,1589256029492
1547,70.12,1.825,1589256029512
1548,70.12,2.5849,1589256029513
1549,70.12,1.825,1589256029513
1550,70.12,1.825,1589256029514
1551,70.12,0.37486,1589256029520
1552,70.11,2.4727,1589256030530
1553,70.11,1.0,1589256038169
1554,70.2,0.3889,1589256059838
1555,70.2,0.8941,1589256060169
1556,70.32,1.57996,1589256069436
1557,70.29,1.533,1589256112399
1558,70.32,5.44801,1589256181943
1559,70.32,24.51601,1589256181954
1560,70.32,13.62002,1589256181968
1561,70.26,6.0,1589256217171
1562,70.26,3.65,1589256217193
1563,70.26,5.475,1589256217209
1564,70.26,1.2526,1589256217220
1565,70.26,4.19831,1589256217231
1566,70.25,26.68518,1589256217231
1567,70.24,11.70774,1589256217231
1568,70.24,0.5,1589256217240
1569,70.24,4.2224,1589256217267
1570,70.24,3.69871,1589256217270
1571,70.21,6.0,1589256217317
1572,70.26,1.825,1589256223123
1573,70.26,0.175,1589256223172
1574,70.25,2.47008,1589256223632
1575,70.27,1.1,1589256341216
1576,70.25,0.5,1589256341320
1577,70.25,1.259,1589256341384
1578,70.25,1e-05,1589256341601
1579,70.21,2.0,1589256342233
1580,70.21,2.0,1589256342462
1581,70.21,0.566,1589256342494
1582,70.21,4.96247,1589256342505
1583,70.21,2.0,1589256342514
1584,70.21,2.00572,1589256342549
1585,70.18,3.06431,1589256342592
1586,70.18,2.20912,1589256342645
1587,70.15,2.47382,1589256350767
1588,70.14,0.26388,1589256362711
1589,70.14,0.51796,1589256368406
1590,70.11,2.424,1589256368937
1591,70.14,0.5,1589256372202
1592,70.12,2.157,1589256376445
1593,70.12,4.0,1589256376517
1594,70.17,1.5,1589256379527
1595,70.16,1.52657,1589256379956
1596,70.19,9.89552,1589256405382
1597,70.11,1.0,1589256424001
1598,70.12,5.0,1589256494369
1599,70.1,5.0,1589256494369
1600,70.12,4.78323,1589256506689
1601,70.12,0.246,1589256506692
1602,70.12,1.754,1589256506696
1603,70.12,1.49301,1589256506725
1604,70.12,3.29309,1589256506735
1605,70.12,1.18592,1589256506735
1606,70.09,0.15,1589256529934
1607,70.13,0.775,1589256568682
1608,70.09,0.9999,1589256627940
1609,70.08,12.22177,1589256678240
1610,70.06,0.19269,1589256678240
1611,70.04,13.30091,1589256678240
1612,70.04,1.65834,1589256678516
1613,70.04,1.65834,1589256678524
1614,70.02,3.569,1589256684760
1615,70.01,0.431,1589256684760
1616,70.03,6.475,1589256685321
1617,70.01,2.47608,1589256692472
1618,70.01,6.89644,1589256692479
1619,70.01,5.30575,1589256692515
1620,70.0,0.72276,1589256692574
1621,69.96,3.03253,1589256693491
1622,69.95,0.15725,1589256694605
1623,69.95,1e-05,1589256695680
1624,69.94,9.56092,1589256695680
1625,69.99,0.88902,1589256697054
1626,69.99,3.56645,1589256699644
1627,69.99,0.19859,1589256703578
1628,70.0,0.20886,1589256703714
1629,70.01,0.19881,1589256703966
1630,70.02,4.78975,1589256704085
1631,70.01,0.19847,1589256704328
1632,70.02,0.20891,1589256704366
1633,70.03,0.21868,1589256704519
1634,70.04,1.42775,1589256726319
1635,70.04,1.12717,1589256726344
1636,70.05,0.65427,1589256726364
1637,70.06,1.81451,1589256726364
1638,70.06,0.42398,1589256727129
1639,70.06,0.01312,1589256730282
1640,70.02,1.12716,1589256761090
1641,70.02,1.533,1589256763393
1642,70.02,2.12959,1589256763413
1643,70.03,6.51284,1589256773632
1644,70.02,5.15415,1589256782645
1645,69.93,1.099,1589256787521
1646,69.93,10.0,1589256787566
1647,69.93,26.97495,1589256787805
1648,69.93,2.07605,1589256787863
1649,69.89,0.8889,1589256787863
1650,69.88,4.38305,1589256787863
1651,69.88,0.5,1589256787882
1652,69.9,2.48193,1589256789287
1653,69.9,2.4762,1589256793158
1654,69.97,4.034,1589256825587
1655,69.97,0.57896,1589256826453
1656,69.98,0.6078,1589256826493
1657,69.99,7.85382,1589256826581
1658,69.99,4.71228,1589256826598
1659,70.0,0.3323,1589256826619
1660,70.0,2e-05,1589256826840
1661,70.01,2.22742,1589256826840
1662,70.01,6.68231,1589256826930
1663,70.02,1.454,1589256827679
1664,70.02,2.4791,1589256827708
1665,70.01,5.94937,1589256831875
1666,70.01,1.53589,1589256831883
1667,70.0,0.8,1589256832024
1668,70.01,2.57471,1589256832512
1669,70.02,1.4046,1589256832538
1670,70.02,5.3674,1589256832549
1671,70.02,0.385,1589256832756
1672,70.03,2.919,1589256832858
1673,70.03,1.203,1589256844407
1674,70.03,0.76389,1589256844514
1675,70.0,0.28559,1589256879159
1676,69.97,0.835,1589256926408
1677,69.97,0.00028,1589256930746
1678,69.97,2.0,1589256930880
1679,69.99,0.848,1589256938127
1680,69.99,0.00036,1589256940471
1681,69.99,0.277,1589256940842
1682,69.99,0.253,1589256948057
1683,69.99,0.02658,1589256953940
1684,70.0,1.12836,1589256953940
1685,70.0,0.30471,1589256956955
1686,70.01,0.19529,1589256956955
1687,70.01,2.152,1589256971747
1688,70.01,0.00043,1589256972785
1689,70.02,0.86659,1589256972785
1690,70.03,0.28571,1589256975044
1691,70.04,0.29971,1589256975388
1692,70.06,0.193,1589256975873
1693,70.02,0.14411,1589256995728
1694,70.05,0.482,1589257074668
1695,70.05,0.296,1589257088860
1696,70.0,1.0,1589257140608
1697,69.93,2.0,1589257151486
1698,69.94,1.65592,1589257151496
1699,69.93,0.16908,1589257151496
1700,69.92,6.952,1589257152519
1701,69.92,12.775,1589257152541
1702,69.92,0.23153,1589257152551
1703,69.92,5.39,1589257152573
1704,69.92,4.61,1589257152587
1705,69.92,10.19136,1589257152675
1706,69.92,0.00011,1589257152698
1707,69.92,2.077,1589257152854
1708,69.93,2.75,1589257152956
1709,69.89,16.0,1589257153318
1710,69.89,24.14975,1589257153684
1711,69.89,0.00025,1589257153753
1712,69.84,6.0,1589257154177
1713,69.83,0.15753,1589257154177
1714,69.82,1.84247,1589257154177
1715,69.86,1.658,1589257154761
1716,69.82,8.94991,1589257154788
1717,69.87,6.181,1589257155001
1718,69.82,0.804,1589257155014
1719,69.82,7.196,1589257155026
1720,69.87,5.0,1589257155205
1721,69.83,1.541,1589257155379
1722,69.83,2.0,1589257155416
1723,69.89,6.191,1589257155418
1724,69.82,4.0,1589257155993
1725,69.84,40.14959,1589257156582
1726,69.84,0.00041,1589257156614
1727,69.82,0.67559,1589257156614
1728,69.82,3.737,1589257156615
1729,69.82,1.56381,1589257156648
1730,69.81,6.0,1589257156658
1731,69.81,6.0,1589257156694
1732,69.81,1.1664,1589257156723
1733,69.8,2.8336,1589257156723
1734,69.8,2.0,1589257156773
1735,69.8,6.43729,1589257156784
1736,69.76,2.33097,1589257157584
1737,69.76,3e-05,1589257157629
1738,69.75,1.99997,1589257157629
1739,69.78,1.093,1589257157745
1740,69.76,13.6917,1589257159114
1741,69.76,0.5,1589257161935
1742,69.76,4.62602,1589257161951
1743,69.75,5.37398,1589257161951
1744,69.75,0.43,1589257162006
1745,69.75,8.0,1589257162133
1746,69.77,40.14959,1589257162378
1747,69.76,40.14959,1589257163577
1748,69.75,40.97627,1589257164574
1749,69.66,0.5,1589257165642
1750,69.66,0.32789,1589257166248
1751,69.75,0.7373,1589257166262
1752,69.72,23.82758,1589257166483
1753,69.73,1.66103,1589257166560
1754,69.72,2.33897,1589257166560
1755,69.72,2.0,1589257166646
1756,69.7,0.804,1589257167644
1757,69.75,1.05,1589257175198
1758,69.73,5.5,1589257192577
1759,69.74,0.43608,1589257192928
1760,69.75,0.801,1589257193479
1761,69.75,0.852,1589257193692
1762,69.75,0.8,1589257193905
1763,69.75,2.04662,1589257220263
1764,69.76,0.89146,1589257220273
1765,69.77,1.15007,1589257220395
1766,69.78,1.72232,1589257220518
1767,69.79,0.23985,1589257220590
1768,69.78,2.48255,1589257228952
1769,69.78,0.54081,1589257230321
1770,69.77,1.66031,1589257244146
1771,69.78,7.45411,1589257244222
1772,69.78,9.125,1589257244236
1773,69.78,29.14396,1589257244237
1774,69.79,3.24194,1589257244260
1775,69.8,1.825,1589257244299
1776,69.81,0.69517,1589257244313
1777,69.81,0.69744,1589257260162
1778,69.81,0.73572,1589257260842
1779,69.81,2.14,1589257265843
1780,69.81,0.44932,1589257274268
1781,69.81,0.61717,1589257277248
1782,69.82,0.46596,1589257277248
1783,69.82,0.37117,1589257287729
1784,69.82,3.852,1589257287836
1785,69.82,0.615,1589257295441
1786,69.82,0.61619,1589257321473
1787,69.83,2.90055,1589257322092
1788,69.84,11.19898,1589257330014
1789,69.83,1.65889,1589257334531
1790,69.82,4.34111,1589257334531
1791,69.84,0.5,1589257351961
1792,69.84,0.78978,1589257357309
1793,69.85,1.351,1589257357334
1794,69.85,1e-05,1589257357349
1795,69.86,0.81419,1589257357349
1796,69.86,1.34266,1589257357638
1797,69.87,40.84076,1589257357836
1798,69.87,0.00041,1589257357869
1799,69.88,1.08974,1589257358001
1800,69.9,4.35291,1589257358104
1801,69.93,35.39592,1589257358839
1802,69.93,15.62981,1589257358880
1803,69.96,35.25904,1589257360426
1804,69.96,4.88096,1589257360446
1805,69.97,27.84739,1589257361522
1806,69.97,12.29248,1589257362528
1807,69.98,0.8,1589257370652
1808,69.98,0.60949,1589257373013
1809,69.99,0.81238,1589257373013
1810,69.99,1.40842,1589257374241
1811,69.96,0.8,1589257391063
1812,69.96,0.36795,1589257391947
1813,69.96,0.8,1589257397395
1814,69.96,1.788,1589257397703
1815,69.96,0.813,1589257398022
1816,69.96,0.00081,1589257398175
1817,69.98,1.42582,1589257398175
1818,69.99,1.49715,1589257398215
1819,70.0,0.8,1589257407641
1820,70.0,0.90775,1589257423581
1821,70.01,3.07332,1589257423626
1822,70.03,0.89784,1589257423718
1823,69.98,1.65486,1589257473544
1824,69.99,1.19698,1589257473709
1825,69.95,3.65,1589257514957
1826,69.95,3.01981,1589257514974
1827,69.93,1.5751,1589257515021
1828,69.92,1.825,1589257515059
1829,69.92,1.825,1589257515075
1830,69.92,0.5,1589257518577
1831,69.92,1.456,1589257518679
1832,69.92,1.053,1589257518781
1833,69.92,6.396,1589257518893
1834,69.92,1.981,1589257518995
1835,69.92,0.00031,1589257522554
1836,69.92,1.825,1589257527809
1837,69.92,1.825,1589257527813
1838,69.92,0.10595,1589257527960
1839,69.92,0.8,1589257532457
1840,69.92,0.72018,1589257538929
1841,69.94,0.7561,1589257539366
1842,69.94,2e-05,1589257539453
1843,69.96,0.79247,1589257539549
1844,69.97,6.80377,1589257539580
1845,69.99,4.47487,1589257539643
1846,69.99,1.86454,1589257539660
1847,69.95,0.71941,1589257539680
1848,69.95,0.75672,1589257539703
1849,70.02,1.47945,1589257587374
1850,70.03,2.27141,1589257587374
1851,70.01,1.08,1589257680882
1852,69.96,1.65568,1589257745926
1853,69.94,12.57569,1589257745926
1854,69.93,12.36484,1589257745926
1855,69.99,0.5,1589257748604
1856,69.99,1.20834,1589257748611
1857,69.99,0.5,1589257845055
1858,69.99,0.5,1589257848950
1859,69.99,0.29168,1589257849351
1860,69.99,0.5,1589257853273
1861,69.97,10.91989,1589257864147
1862,69.97,1e-05,1589257864159
1863,70.0,0.5,1589257864161
1864,69.99,1.65509,1589257870869
1865,69.98,0.0006,1589257870869
1866,70.0,0.30706,1589257871001
1867,70.0,1.09182,1589257882309
1868,70.0,2.59742,1589257896729
1869,70.01,3.26236,1589257896780
1870,70.02,0.76049,1589257896780
1871,70.04,0.374,1589257898807
1872,69.99,0.1962,1589257919283
1873,70.01,0.31264,1589257921704
1874,70.02,0.18736,1589257921704
1875,70.02,0.64981,1589257953643
1876,70.02,6.491,1589257959685
1877,70.02,7.14082,1589257982782
1878,69.99,37.86381,1589257988568
1879,69.99,1e-05,1589257988577
1880,70.03,0.5,1589257988589
1881,70.03,0.50638,1589258019327
1882,70.04,0.66504,1589258019327
1883,70.05,1.31067,1589258019327
1884,70.0,1.42857,1589258038011
1885,70.0,0.21961,1589258038047
1886,70.0,1.42857,1589258053316
1887,70.01,0.16557,1589258056010
1888,69.99,0.16161,1589258074516
1889,70.0,0.17004,1589258074526
1890,70.01,0.5,1589258074662
1891,70.01,0.00225,1589258074975
1892,70.02,0.18083,1589258075152
1893,70.02,0.16674,1589258075669
1894,70.03,0.15724,1589258075669
1895,70.03,0.368,1589258091400
1896,70.03,0.00053,1589258091866
1897,70.04,0.347,1589258091919
1898,70.04,0.00089,1589258096383
1899,70.05,0.17789,1589258096401
1900,70.06,0.37938,1589258096448
1901,70.07,1.18044,1589258096495
1902,70.08,1.42546,1589258096495
1903,70.1,1.51825,1589258096736
1904,70.14,2.14,1589258103120
1905,70.14,0.1621,1589258103206
1906,70.15,0.5,1589258103216
1907,70.15,3.97511,1589258103250
1908,70.11,1.19725,1589258106690
1909,70.11,6.41779,1589258106700
1910,70.17,0.5,1589258106728
1911,70.16,1.391,1589258107071
1912,70.16,1.07395,1589258107716
1913,70.15,1.651,1589258110924
1914,70.15,3.90473,1589258112168
1915,70.18,3.65,1589258118508
1916,70.19,2.0,1589258118752
1917,70.19,2.2,1589258118813
1918,70.19,3.92774,1589258118917
1919,70.2,3.84626,1589258118917
1920,70.2,2.226,1589258118921
1921,70.2,8.265,1589258119021
1922,70.2,8.0,1589258119022
1923,70.2,6.691,1589258119046
1924,70.2,11.558,1589258119105
1925,70.21,0.1553,1589258119141
1926,70.22,5.40903,1589258119145
1927,70.25,0.59097,1589258119145
1928,70.25,0.5,1589258119149
1929,70.2,2.49252,1589258133720
1930,70.13,0.7373,1589258135376
1931,70.13,0.73572,1589258136306
1932,70.23,2.49148,1589258149556
1933,70.24,2.4735,1589258155259
1934,70.2,0.42736,1589258198075
1935,70.2,0.41738,1589258223202
1936,70.16,0.6489,1589258228458
1937,70.16,1e-05,1589258260652
1938,70.2,0.8,1589258260696
1939,70.21,0.87485,1589258261837
1940,70.22,0.5,1589258262101
1941,70.22,0.16222,1589258262118
1942,70.23,0.44854,1589258262144
1943,70.23,0.22482,1589258262241
1944,70.24,0.22448,1589258265888
1945,70.26,2.001,1589258326380
1946,70.19,5.01906,1589258346049
1947,70.18,2.47349,1589258350960
1948,70.23,0.41768,1589258389377
1949,70.23,0.01292,1589258389865
1950,70.24,0.21587,1589258389969
1951,70.25,0.44132,1589258396986
1952,70.26,0.428,1589258399014
1953,70.26,0.0006,1589258399032
1954,70.27,0.44,1589258401647
1955,70.25,1.6488,1589258402172
1956,70.24,3.65,1589258402481
1957,70.24,1.01687,1589258402487
1958,70.23,3.65,1589258402504
1959,70.24,4.5486,1589258402523
1960,70.26,4.27005,1589258402730
1961,70.27,0.42763,1589258413852
1962,70.28,2.03846,1589258413852
1963,70.23,0.20764,1589258450607
1964,70.23,0.20766,1589258453390
1965,70.23,0.21307,1589258453952
1966,70.23,0.4377,1589258454320
1967,70.23,0.42493,1589258456315
1968,70.23,0.42495,1589258457392
1969,70.23,0.42497,1589258457689
1970,70.23,0.42499,1589258459390
1971,70.23,0.20693,1589258461276
1972,70.23,0.00641,1589258462780
1973,70.24,0.90308,1589258462780
1974,70.24,0.4359,1589258463001
1975,70.25,1.10974,1589258463601
1976,70.19,2.95396,1589258466377
1977,70.18,121.20509,1589258471680
1978,70.22,1.42409,1589258471792
1979,70.22,1.8439,1589258471798
1980,70.23,1.22869,1589258471798
1981,70.23,4.93762,1589258471814
1982,70.24,1.42369,1589258478698
1983,70.24,0.21931,1589258478737
1984,70.24,0.455,1589258486253
1985,70.19,0.82,1589258520751
1986,70.21,1.0074,1589258547589
1987,70.22,0.70629,1589258547606
1988,70.23,0.37029,1589258547628
1989,70.24,0.5,1589258554120
1990,70.2,5.71115,1589258555002
1991,70.17,1.65038,1589258586175
1992,70.15,4.47449,1589258592568
1993,70.14,9.16809,1589258603620
1994,70.14,0.19966,1589258609699
1995,70.15,1e-05,1589258610828
1996,70.2,0.868,1589258610902
1997,70.22,0.36699,1589258627890
1998,70.22,0.284,1589258636775
1999,70.22,0.356,1589258646898
2000,70.22,0.00059,1589258662435
2001,70.23,0.14653,1589258662435
2002,70.23,0.206,1589258686451
2003,70.23,4.0,1589258692227
2004,70.2,0.21368,1589258694795
2005,70.19,1.65014,1589258710690
2006,70.18,2.0838,1589258710699
2007,70.12,0.82,1589258802114
2008,70.12,1.825,1589258802250
2009,70.12,1.825,1589258802254
2010,70.12,1.3993,1589258802264
2011,70.12,1.82497,1589258802288
2012,70.13,3.65003,1589258802288
2013,70.13,1.825,1589258802290
2014,70.13,1.825,1589258802292
2015,70.13,0.4257,1589258802293
2016,70.14,0.15683,1589258802772
2017,70.16,0.21402,1589258803065
2018,70.17,0.15613,1589258803454
2019,70.17,1e-05,1589258803768
2020,70.2,2.14,1589258804135
2021,70.2,6.40274,1589258804199
2022,70.26,2.0,1589258804414
2023,70.25,0.519,1589258809920
2024,70.25,1.023,1589258810240
2025,70.21,12.51334,1589258812306
2026,70.21,7.60819,1589258812320
2027,70.19,6.9919,1589258812350
2028,70.19,0.0081,1589258812368
2029,70.19,0.284,1589258812883
2030,70.18,7.69427,1589258842957
2031,70.16,5.95557,1589258843050
2032,70.16,1.98518,1589258843060
2033,70.19,0.284,1589258843234
2034,70.2,1.65,1589258843558
2035,70.23,0.25834,1589258850216
2036,70.22,3.0,1589258884068
2037,70.23,1.825,1589258894219
2038,70.23,1.825,1589258894225
2039,70.23,10.4449,1589258894239
2040,70.23,0.5051,1589258894242
2041,70.3,1.286,1589258898771
2042,70.3,0.00085,1589258901704
2043,70.31,0.72276,1589258901704
2044,70.32,0.19269,1589258901704
2045,70.34,4.767,1589258901704
2046,70.35,0.461,1589258901821
2047,70.35,3.824,1589258901925
2048,70.34,6.714,1589258903216
2049,70.34,4.205,1589258903321
2050,70.34,3.725,1589258905414
2051,70.34,6.231,1589258905522
2052,70.34,2.617,1589258905623
2053,70.32,1.6472,1589258905736
2054,70.32,1e-05,1589258905749
2055,70.31,1.58227,1589258905749
2056,70.3,2.60027,1589258905774
2057,70.29,3.65,1589258905871
2058,70.29,3.35,1589258905932
2059,70.31,5.631,1589258905938
2060,70.31,6.266,1589258906258
2061,70.31,4.653,1589258906365
2062,70.31,4.622,1589258909196
2063,70.32,2.47285,1589258909370
2064,70.33,2.474,1589258910162
2065,70.24,0.5,1589258910291
2066,70.31,2.47366,1589258910766
2067,70.3,3.542,1589258917461
2068,70.3,4.227,1589258917569
2069,70.25,0.3617,1589258918400
2070,70.24,2.0,1589258930878
2071,70.24,3.13708,1589258930880
2072,70.23,2.0,1589258931120
2073,70.22,2.0,1589258931377
2074,70.22,2.50622,1589258931406
2075,70.21,2.71694,1589258931778
2076,70.18,0.19151,1589258931862
2077,70.18,1.23449,1589258931897
2078,70.17,0.76551,1589258931897
2079,70.24,40.15,1589258932169
2080,70.17,10.0,1589258932384
2081,70.21,1.65014,1589258932563
2082,70.21,4.81249,1589258932616
2083,70.21,33.68737,1589258932618
2084,70.19,5.01875,1589258933655
2085,70.19,35.13125,1589258933656
2086,70.12,30.62927,1589258933771
2087,70.11,0.7,1589258933929
2088,70.12,0.5,1589258934564
2089,70.13,10.91978,1589258934779
2090,70.17,40.15,1589258934903
2091,70.12,0.18064,1589258935101
2092,70.12,0.14763,1589258935300
2093,70.12,0.1647,1589258935508
2094,70.12,0.15487,1589258935710
2095,70.11,0.19671,1589258935932
2096,70.17,6.433,1589258936464
2097,70.17,0.284,1589258936572
2098,70.17,6.808,1589258936666
2099,70.17,6.272,1589258936780
2100,70.17,5.953,1589258936884
2101,70.17,5.989,1589258936989
2102,70.17,5.951,1589258937085
2103,70.17,6.48,1589258937294
2104,70.17,6.564,1589258937510
2105,70.17,6.68,1589258937619
2106,70.17,6.196,1589258937721
2107,70.17,8.14,1589258937780
2108,70.14,0.7,1589258937985
2109,70.13,0.7,1589258941988
2110,70.21,4.956,1589258944287
2111,70.17,2.1732,1589258944698
2112,70.15,5.13708,1589258949581
2113,70.12,0.5,1589258950847
2114,70.12,1.825,1589258950941
2115,70.12,1.4704,1589258950943
2116,70.12,1.825,1589258950943
2117,70.13,0.356,1589258951230
2118,70.12,6.224,1589258951344
2119,70.12,3.28,1589258951443
2120,70.11,3.3,1589258951543
2121,70.11,3.3,1589258951858
2122,70.09,2.56854,1589258963816
2123,70.09,2.56854,1589258963824
2124,70.08,0.39984,1589258963849
2125,70.08,4.91939,1589258963857
2126,70.08,5.31923,1589258963865
2127,70.11,5.658,1589258964002
2128,70.12,6.16,1589258965795
2129,70.12,6.521,1589258965901
2130,70.12,5.705,1589258966010
2131,70.12,4.33019,1589258966027
2132,70.16,2.47787,1589258974635
2133,70.16,2.47787,1589258974718
2134,70.16,4.62901,1589258974732
2135,70.14,1.523,1589258988500
2136,70.14,3e-05,1589258988933
2137,70.12,5.893,1589259010269
2138,70.12,1.825,1589259028151
2139,70.12,9.669,1589259028163
2140,70.12,11.22868,1589259028273
2141,70.18,6.0,1589259035622
2142,70.2,2.29075,1589259036800
2143,70.18,0.8,1589259037056
2144,70.18,5.2,1589259037414
2145,70.21,4.28913,1589259038883
2146,70.18,0.25,1589259047063
2147,70.17,1.7077,1589259066996
2148,70.17,1e-05,1589259067012
2149,70.16,5.0,1589259067012
2150,70.13,40.14,1589259072677
2151,70.16,7.52625,1589259072979
2152,70.16,32.61375,1589259072980
2153,70.17,40.13959,1589259074096
2154,70.17,0.00041,1589259074137
2155,70.16,1.825,1589259130708
2156,70.16,1.35,1589259130717
2157,70.16,1.44093,1589259290170
2158,70.07,2.75559,1589259414635
2159,70.13,0.90716,1589259438328
2160,70.19,0.823,1589259615881
2161,70.23,4.68461,1589259619139
2162,70.23,0.15663,1589259620608
2163,70.23,0.158,1589259673307
2164,70.21,1.0,1589259753884
2165,70.23,1.4955,1589259787711
2166,70.23,1.4955,1589259787722
2167,70.27,0.80007,1589259887631
2168,70.32,2.0,1589259938931
2169,70.27,0.272,1589259965776
2170,70.27,0.528,1589259971251
2171,70.31,3.65,1589259982347
2172,70.31,1.85,1589259982444
2173,70.3,1.32224,1589259985691
2174,70.34,1.0,1589260010827
2175,70.35,3.65,1589260027225
2176,70.35,1.825,1589260027226
2177,70.35,0.7577,1589260027268
2178,70.35,6.34116,1589260027599
2179,70.36,0.29257,1589260027706
2180,70.4,111.3,1589260029368
2181,70.4,40.59513,1589260029456
2182,70.4,120.69949,1589260029476
2183,70.4,38.0,1589260029556
2184,70.4,1.89157,1589260029565
2185,70.4,22.82874,1589260029578
2186,70.4,1.50532,1589260029589
2187,70.4,9.081,1589260029591
2188,70.4,7.504,1589260029595
2189,70.4,18.00151,1589260029599
2190,70.4,3.3383,1589260030496
2191,70.4,56.90994,1589260030505
2192,70.42,15.20346,1589260030505
2193,70.44,13.47969,1589260031554
2194,70.45,0.32886,1589260031554
2195,70.41,0.16047,1589260031976
2196,70.43,1.09198,1589260032554
2197,70.43,2e-05,1589260034162
2198,70.46,10.64902,1589260034362
2199,70.44,0.54776,1589260034606
2200,70.46,0.00011,1589260034853
2201,70.47,1.82647,1589260035406
2202,70.47,1.82647,1589260035418
2203,70.5,13.4383,1589260036447
2204,70.5,0.00014,1589260040980
2205,70.52,89.7238,1589260041173
2206,70.52,0.0009,1589260041225
2207,70.55,42.73472,1589260042259
2208,70.57,0.21584,1589260042747
2209,70.58,2.24862,1589260042747
2210,70.59,19.4602,1589260043257
2211,70.6,46.13465,1589260043257
2212,70.59,2.52543,1589260043513
2213,70.58,0.73157,1589260043513
2214,70.59,1.092,1589260044348
2215,70.61,41.06057,1589260044348
2216,70.6,1.092,1589260044512
2217,70.61,0.00043,1589260044549
2218,70.62,0.39494,1589260044549
2219,70.57,0.59628,1589260045649
2220,70.52,1.42187,1589260046975
2221,70.57,7.0,1589260047508
2222,70.52,0.32518,1589260048225
2223,70.49,1.32,1589260055556
2224,70.53,1.0684,1589260077290
2225,70.58,1.29333,1589260084739
2226,70.51,2.344,1589260127527
2227,70.51,10.22986,1589260127546
2228,70.5,1.825,1589260127563
2229,70.5,3.744,1589260134386
2230,70.5,0.00042,1589260134391
2231,70.45,0.83,1589260134480
2232,70.58,1.951,1589260146028
2233,70.58,4.79,1589260146042
2234,70.62,0.32782,1589260214151
2235,70.63,8.51996,1589260214151
2236,70.67,2.20572,1589260218765
2237,70.65,0.73358,1589260223059
2238,70.66,0.5,1589260250074
2239,70.63,0.90955,1589260297597
2240,70.58,0.19126,1589260315624
2241,70.6,3.3,1589260361615
2242,70.63,0.8465,1589260371660
2243,70.67,2.0,1589260374002
2244,70.67,6.445,1589260374011
2245,70.68,4.73635,1589260374129
2246,70.67,0.8,1589260374129
2247,70.69,0.28489,1589260378169
2248,70.71,0.15647,1589260378344
2249,70.71,2.80198,1589260383281
2250,70.72,0.21779,1589260419009
2251,70.68,3.65,1589260485765
2252,70.68,1.825,1589260485782
2253,70.68,9.125,1589260485786
2254,70.68,1.0341,1589260492519
2255,70.68,0.5,1589260536872
2256,70.68,1.63905,1589260547541
2257,70.69,2.36095,1589260547541
2258,70.69,0.5,1589260547565
2259,70.69,4.0,1589260547590
2260,70.69,2.0,1589260549323
2261,70.69,2.0,1589260551044
2262,70.69,2.0,1589260551145
