,_p,_v,_t
45676,6.2483,25.0,1589077945293
45677,6.2483,19.23,1589077945386
45678,6.249,10.82,1589077948843
45679,6.2448,96.31,1589077949093
45680,6.2446,151.1,1589077949093
45681,6.2433,70.0,1589077949635
45682,6.2433,63.91,1589077949790
45683,6.2429,7.5,1589077950190
45684,6.2462,3.2,1589077952363
45685,6.2462,50.0,1589077953192
45686,6.2462,10.69,1589077953285
45687,6.2503,7.5,1589077954551
45688,6.2531,146.88,1589077954551
45689,6.2531,12.52,1589077954693
45690,6.2544,21.98,1589077956862
45691,6.2492,88.78,1589077958426
45692,6.2507,51.73,1589077959046
45693,6.2517,18.63,1589077963196
45694,6.2532,82.67,1589077969581
45695,6.2541,1.68,1589077969581
45696,6.2543,70.01,1589077969581
45697,6.2543,29.99,1589077984603
45698,6.2546,7.5,1589077984603
45699,6.2554,116.83,1589077984603
45700,6.2577,25.0,1589077995003
45701,6.2577,3.3,1589077995200
45702,6.2576,3.19,1589077995288
45703,6.2571,47.22,1589077995627
45704,6.2594,138.84,1589077999633
45705,6.2595,15.38,1589077999633
45706,6.2571,3.64,1589077999897
45707,6.2599,52.87,1589078007625
45708,6.26,3.19,1589078008721
45709,6.2603,28.73,1589078008721
45710,6.2603,68.42,1589078008798
45711,6.2603,34.1,1589078008823
45712,6.2603,5.95,1589078008840
45713,6.2614,25.0,1589078008869
45714,6.2614,2.82,1589078009003
45715,6.2621,10.0,1589078009198
45716,6.2623,8.02,1589078013916
45717,6.2623,19.94,1589078014025
45718,6.2623,51.22,1589078014143
45719,6.2608,13.94,1589078014143
45720,6.2637,100.0,1589078014660
45721,6.2639,47.89,1589078014660
45722,6.2641,1.9,1589078014660
45723,6.2645,4.32,1589078014660
45724,6.2618,41.62,1589078025731
45725,6.2619,9.24,1589078027007
45726,6.2644,47.89,1589078029688
45727,6.2645,106.2,1589078029688
45728,6.2641,31.89,1589078039990
45729,6.2654,47.88,1589078041866
45730,6.2655,102.12,1589078041866
45731,6.2655,10.0,1589078041883
45732,6.2655,67.88,1589078041898
45733,6.2658,5.06,1589078041916
45734,6.2656,78.46,1589078041928
45735,6.2659,157.8,1589078041935
45736,6.268,60.0,1589078042009
45737,6.268,50.0,1589078042012
45738,6.268,31.89,1589078042081
45739,6.268,59.79,1589078042101
45740,6.2694,16.69,1589078042131
45741,6.2694,27.73,1589078042234
45742,6.2695,7.27,1589078042234
45743,6.2695,77.88,1589078042409
45744,6.2695,63.75,1589078042445
45745,6.2694,15.16,1589078042462
45746,6.2694,32.69,1589078042514
45747,6.2669,100.0,1589078042526
45748,6.2666,697.69,1589078042526
45749,6.2708,1.75,1589078042629
45750,6.2714,3.25,1589078042629
45751,6.271,180.03,1589078042708
45752,6.2704,3.52,1589078042981
45753,6.2704,22.45,1589078043113
45754,6.2713,19.98,1589078043131
45755,6.2703,61.86,1589078043215
45756,6.2703,8.93,1589078043314
45757,6.2712,16.76,1589078043529
45758,6.2712,153.93,1589078044714
45759,6.2711,21.99,1589078045171
45760,6.2711,28.98,1589078045226
45761,6.2706,21.98,1589078049171
45762,6.2707,52.99,1589078050515
45763,6.2706,50.41,1589078051816
45764,6.2714,21.98,1589078053190
45765,6.2698,135.8,1589078059751
45766,6.2705,18.16,1589078059751
45767,6.2701,176.72,1589078061442
45768,6.2706,153.94,1589078074778
45769,6.2684,10.0,1589078079769
45770,6.2684,7.0,1589078080233
45771,6.2681,58.0,1589078080420
45772,6.2713,58.0,1589078087978
45773,6.2713,50.0,1589078088017
45774,6.2713,29.4,1589078088090
45775,6.2714,20.6,1589078088090
45776,6.2721,40.0,1589078088253
45777,6.2719,79.75,1589078088495
45778,6.2721,20.25,1589078088495
45779,6.2722,150.0,1589078088561
45780,6.2722,300.0,1589078088561
45781,6.2718,79.75,1589078088609
45782,6.2722,20.15,1589078088615
45783,6.2722,363.48,1589078088632
45784,6.2724,318.99,1589078088657
45785,6.2721,2.01,1589078088730
45786,6.2721,157.48,1589078088739
45787,6.2729,2.01,1589078088761
45788,6.2738,189.09,1589078088761
45789,6.2724,318.99,1589078088822
45790,6.2747,3.15,1589078088896
45791,6.2751,27.75,1589078088896
45792,6.2756,13.32,1589078088896
45793,6.2758,15.78,1589078088896
45794,6.2758,50.0,1589078088904
45795,6.2758,3.19,1589078088938
45796,6.2722,79.75,1589078089016
45797,6.2722,159.49,1589078089094
45798,6.2772,15.0,1589078089125
45799,6.2722,79.75,1589078089170
45800,6.2722,79.75,1589078089329
45801,6.2772,88.01,1589078089339
45802,6.2778,11.99,1589078089339
45803,6.2778,20.0,1589078089367
45804,6.2778,65.0,1589078089606
45805,6.2778,127.75,1589078089806
45806,6.278,26.01,1589078089806
45807,6.2782,19.81,1589078090156
45808,6.2791,35.19,1589078090156
45809,6.2791,45.0,1589078090352
45810,6.2796,98.07,1589078090724
45811,6.2799,1.93,1589078090724
45812,6.2795,16.98,1589078090841
45813,6.2789,33.89,1589078090941
45814,6.2788,3.6,1589078090941
45815,6.2788,86.01,1589078091054
45816,6.2799,50.0,1589078091225
45817,6.28,10.0,1589078092829
45818,6.2785,63.72,1589078093044
45819,6.28,10.0,1589078093245
45820,6.28,38.08,1589078093548
45821,6.2771,5.0,1589078097583
45822,6.2745,40.0,1589078098474
45823,6.2724,133.96,1589078103722
45824,6.2718,7.5,1589078103820
45825,6.2712,5.36,1589078103820
45826,6.2712,7.5,1589078104185
45827,6.2689,35.0,1589078104409
45828,6.2723,59.58,1589078104823
45829,6.2727,94.31,1589078104823
45830,6.2689,24.2,1589078104826
45831,6.2688,50.0,1589078108018
45832,6.2688,100.27,1589078108028
45833,6.2688,11.87,1589078108033
45834,6.2688,25.0,1589078108040
45835,6.2687,47.86,1589078108054
45836,6.2672,75.72,1589078108164
45837,6.2671,159.3,1589078108164
45838,6.2665,7.5,1589078108268
45839,6.2661,76.77,1589078108268
45840,6.2661,13.84,1589078108291
45841,6.266,65.91,1589078108291
45842,6.2666,47.87,1589078108444
45843,6.2647,160.0,1589078108450
45844,6.2635,32.11,1589078108476
45845,6.2615,27.69,1589078108574
45846,6.2613,12.31,1589078108574
45847,6.2624,160.0,1589078109330
45848,6.261,22.0,1589078109355
45849,6.2655,7.5,1589078110553
45850,6.2667,32.47,1589078110553
45851,6.2678,67.19,1589078110553
45852,6.2618,22.0,1589078110769
45853,6.2647,3.22,1589078115749
45854,6.2682,7.5,1589078117122
45855,6.2681,52.39,1589078117122
45856,6.2689,135.88,1589078118238
45857,6.2694,74.44,1589078118346
45858,6.2693,20.8,1589078118453
45859,6.2694,20.8,1589078118562
45860,6.2713,19.68,1589078118664
45861,6.2709,79.79,1589078118782
45862,6.2714,79.79,1589078118889
45863,6.2715,79.79,1589078118889
45864,6.2715,79.78,1589078119102
45865,6.2735,139.2,1589078119865
45866,6.2751,14.67,1589078119865
45867,6.2683,17.53,1589078120558
45868,6.2706,62.42,1589078123626
45869,6.2725,3.5,1589078124090
45870,6.2696,7.5,1589078127503
45871,6.2697,59.41,1589078127971
45872,6.2666,7.5,1589078128632
45873,6.2666,7.5,1589078128712
45874,6.2651,11.54,1589078129358
45875,6.2675,154.02,1589078134900
45876,6.2666,45.07,1589078137129
45877,6.2659,27.35,1589078139654
45878,6.2627,16.9,1589078140659
45879,6.2623,71.65,1589078141471
45880,6.2622,22.0,1589078141590
45881,6.262,90.07,1589078149930
45882,6.2643,7.5,1589078149930
45883,6.2644,28.35,1589078149930
45884,6.2656,3.15,1589078149930
45885,6.2658,25.05,1589078149930
45886,6.2659,0.32,1589078162132
45887,6.2674,7.5,1589078162429
45888,6.2696,7.94,1589078164218
45889,6.2696,175.0,1589078164331
45890,6.2696,12.06,1589078164429
45891,6.2714,5.4,1589078164957
45892,6.2739,43.6,1589078164957
45893,6.2748,100.0,1589078164957
45894,6.2758,4.85,1589078164957
45895,6.2758,5.0,1589078167352
45896,6.2758,55.0,1589078167714
45897,6.2758,23.75,1589078167828
45898,6.2764,8.08,1589078167828
45899,6.2764,45.0,1589078167855
45900,6.2764,40.0,1589078168020
45901,6.2698,164.14,1589078171033
45902,6.2696,13.13,1589078171033
45903,6.2693,17.23,1589078171033
45904,6.2704,2.27,1589078175010
45905,6.268,7.5,1589078179838
45906,6.2699,23.17,1589078179989
45907,6.27,130.79,1589078179989
45908,6.2638,7.5,1589078187739
45909,6.2637,154.11,1589078195021
45910,6.2614,25.0,1589078197280
45911,6.2614,40.21,1589078197294
45912,6.2614,25.0,1589078197319
45913,6.2595,50.0,1589078197346
45914,6.2595,25.0,1589078197350
45915,6.2595,13.83,1589078197374
45916,6.2595,17.0,1589078197380
45917,6.2636,2.47,1589078202350
45918,6.2635,47.78,1589078202950
45919,6.2636,63.79,1589078207983
45920,6.2635,62.7,1589078208048
45921,6.2636,75.0,1589078208060
45922,6.2636,63.78,1589078208119
45923,6.2636,15.0,1589078208130
45924,6.2636,89.8,1589078208146
45925,6.2663,7.5,1589078208303
45926,6.2668,52.5,1589078208303
45927,6.2657,59.03,1589078208582
45928,6.2668,63.75,1589078208962
45929,6.2668,58.38,1589078209049
45930,6.2668,58.38,1589078209049
45931,6.2667,31.28,1589078209128
45932,6.2668,154.04,1589078210047
45933,6.2667,239.0,1589078215168
45934,6.2656,62.75,1589078221768
45935,6.2657,40.55,1589078221768
45936,6.2668,46.7,1589078221768
45937,6.2668,15.08,1589078222086
45938,6.2668,5.47,1589078222153
45939,6.2675,15.07,1589078222534
45940,6.2678,15.03,1589078222994
45941,6.2675,154.02,1589078225082
45942,6.2693,18.72,1589078225787
45943,6.2696,36.28,1589078225787
45944,6.2696,50.0,1589078225852
45945,6.2696,15.72,1589078225864
45946,6.2718,10.0,1589078226182
45947,6.2718,3.19,1589078226241
45948,6.2718,39.01,1589078226253
45949,6.2718,15.0,1589078226259
45950,6.2698,100.0,1589078226318
45951,6.2718,92.8,1589078226350
45952,6.2719,25.0,1589078226377
45953,6.2719,1.83,1589078226454
45954,6.2719,21.8,1589078226616
45955,6.2752,10.07,1589078226616
45956,6.2752,20.0,1589078226893
45957,6.2752,15.0,1589078227626
45958,6.2735,40.0,1589078228241
45959,6.2735,10.0,1589078228242
45960,6.2735,25.0,1589078228404
45961,6.2741,1.75,1589078230036
45962,6.2764,3.32,1589078231753
45963,6.2771,18.68,1589078231753
45964,6.2771,0.56,1589078231788
45965,6.2806,4.44,1589078231788
45966,6.2743,38.86,1589078237853
45967,6.2741,7.5,1589078237854
45968,6.2722,30.55,1589078237862
45969,6.272,123.09,1589078237870
45970,6.2751,19.01,1589078238445
45971,6.2738,55.78,1589078240108
45972,6.2763,47.38,1589078240108
45973,6.2771,50.66,1589078240108
45974,6.2702,7.5,1589078242856
45975,6.2687,53.68,1589078243882
45976,6.2705,58.77,1589078243882
45977,6.2706,41.07,1589078243882
45978,6.2759,84.88,1589078243882
45979,6.2675,77.59,1589078244164
45980,6.2675,386.66,1589078244353
45981,6.2686,27.7,1589078244559
45982,6.2685,7.5,1589078245199
45983,6.2743,100.0,1589078245831
45984,6.2746,7.5,1589078245831
45985,6.2747,51.81,1589078245831
45986,6.2743,5.8,1589078247317
45987,6.2743,73.86,1589078247353
45988,6.277,7.22,1589078255138
45989,6.2778,25.0,1589078256560
45990,6.2778,25.0,1589078256563
45991,6.2778,75.0,1589078256563
45992,6.2778,50.62,1589078256570
45993,6.2778,24.38,1589078256572
45994,6.2778,70.0,1589078257104
45995,6.2758,3.19,1589078257519
45996,6.2725,35.51,1589078257601
45997,6.2724,25.0,1589078257601
45998,6.27,3.19,1589078257706
45999,6.2772,35.0,1589078265900
46000,6.2738,45.36,1589078268058
46001,6.2689,25.0,1589078278707
46002,6.2689,1.66,1589078278721
46003,6.2688,77.54,1589078278721
46004,6.2687,59.3,1589078278721
46005,6.2687,36.5,1589078278736
46006,6.2677,96.31,1589078278839
46007,6.2652,160.0,1589078279561
46008,6.2656,35.74,1589078279594
46009,6.2645,81.8,1589078279655
46010,6.264,100.0,1589078280563
46011,6.2637,37.56,1589078280563
46012,6.2635,137.0,1589078281453
46013,6.2645,156.29,1589078281931
46014,6.2606,20.0,1589078282341
46015,6.2606,15.0,1589078282495
46016,6.2606,49.25,1589078282509
46017,6.2596,50.0,1589078282598
46018,6.2596,40.0,1589078282605
46019,6.2596,81.81,1589078282629
46020,6.2582,100.0,1589078282850
46021,6.2582,100.0,1589078283033
46022,6.2582,20.95,1589078283332
46023,6.2562,50.0,1589078283527
46024,6.2562,150.0,1589078283762
46025,6.256,161.0,1589078283762
46026,6.2555,208.6,1589078283762
46027,6.254,167.7,1589078283762
46028,6.2531,26.19,1589078283762
46029,6.253,30.73,1589078283762
46030,6.253,17.25,1589078283765
46031,6.2528,2.0,1589078283765
46032,6.2527,57.88,1589078283765
46033,6.2521,79.88,1589078283765
46034,6.2515,160.0,1589078283765
46035,6.2511,155.66,1589078283765
46036,6.2513,100.0,1589078283849
46037,6.2511,96.31,1589078283851
46038,6.2506,3.69,1589078283851
46039,6.2506,16.54,1589078283871
46040,6.2521,22.0,1589078284062
46041,6.2516,160.0,1589078284261
46042,6.2488,3.2,1589078284323
46043,6.2491,59.77,1589078284846
46044,6.2506,208.6,1589078284856
46045,6.2491,40.23,1589078284856
46046,6.2489,48.01,1589078284856
46047,6.2482,100.0,1589078284856
46048,6.2477,108.48,1589078284856
46049,6.2477,22.0,1589078284917
46050,6.2477,30.52,1589078284998
46051,6.2475,19.48,1589078284998
46052,6.2475,10.0,1589078285027
46053,6.2464,44.34,1589078286762
46054,6.2481,22.0,1589078287925
46055,6.2443,22.0,1589078288069
46056,6.2521,49.95,1589078288469
46057,6.248,14.8,1589078289386
46058,6.2489,53.89,1589078290047
46059,6.2488,100.0,1589078290047
46060,6.2437,22.0,1589078290928
46061,6.2444,9.2,1589078292074
46062,6.2443,12.8,1589078292074
46063,6.2488,159.9,1589078294822
46064,6.2492,100.0,1589078294971
46065,6.2458,22.0,1589078296081
46066,6.2465,59.48,1589078296667
46067,6.2479,100.0,1589078297003
46068,6.2487,1.86,1589078297003
46069,6.2495,54.31,1589078297003
46070,6.2496,0.52,1589078297003
46071,6.2411,17.0,1589078300666
46072,6.2411,28.36,1589078300670
46073,6.2405,17.0,1589078301376
46074,6.2409,44.45,1589078301484
46075,6.2362,37.07,1589078302265
46076,6.2361,125.34,1589078302265
46077,6.2361,92.18,1589078302365
46078,6.2363,27.9,1589078302474
46079,6.2363,10.0,1589078303396
46080,6.2347,290.1,1589078303561
46081,6.2338,215.28,1589078306468
46082,6.229,2.0,1589078308163
46083,6.2324,4.81,1589078309024
46084,6.2335,7.5,1589078310974
46085,6.233,13.68,1589078311372
46086,6.2337,24.49,1589078311873
46087,6.2336,51.54,1589078311873
46088,6.236,141.09,1589078311963
46089,6.2361,43.9,1589078312036
46090,6.2363,41.15,1589078312036
46091,6.2376,42.95,1589078312036
46092,6.2388,28.97,1589078312036
46093,6.2388,101.02,1589078312682
46094,6.2388,37.71,1589078312713
46095,6.2392,160.0,1589078312727
46096,6.241,27.0,1589078313734
46097,6.2418,63.99,1589078315829
46098,6.2418,20.0,1589078315840
46099,6.244,10.0,1589078315845
46100,6.2442,50.0,1589078316104
46101,6.2442,25.05,1589078316104
46102,6.2443,14.95,1589078316104
46103,6.2446,15.0,1589078316158
46104,6.2446,32.0,1589078316173
46105,6.2446,31.99,1589078316182
46106,6.2446,32.0,1589078316250
46107,6.2446,2.75,1589078316349
46108,6.2457,29.25,1589078316349
46109,6.2457,31.99,1589078316600
46110,6.2457,31.98,1589078316609
46111,6.2457,31.98,1589078316731
46112,6.2457,31.98,1589078316801
46113,6.2457,20.0,1589078316825
46114,6.2457,10.0,1589078316861
46115,6.2457,20.5,1589078317027
46116,6.2437,103.22,1589078317127
46117,6.2457,31.98,1589078317141
46118,6.2457,63.96,1589078317267
46119,6.2457,63.96,1589078317611
46120,6.2417,7.5,1589078318795
46121,6.2413,140.79,1589078327065
46122,6.2416,16.08,1589078327065
46123,6.2406,32.01,1589078328339
46124,6.2406,15.49,1589078328363
46125,6.2394,46.77,1589078332913
46126,6.2403,57.51,1589078332926
46127,6.2403,18.78,1589078334867
46128,6.2425,175.31,1589078335279
46129,6.2425,32.0,1589078335494
46130,6.2425,32.0,1589078335653
46131,6.2425,147.56,1589078335745
46132,6.2425,129.09,1589078335755
46133,6.2426,88.74,1589078335774
46134,6.247,31.98,1589078336833
46135,6.247,128.02,1589078336861
46136,6.2476,55.0,1589078336920
46137,6.2476,23.61,1589078336939
46138,6.2484,26.39,1589078336939
46139,6.2484,0.83,1589078336989
46140,6.2485,7.5,1589078336989
46141,6.2497,55.61,1589078336989
46142,6.247,27.7,1589078337170
46143,6.2497,30.0,1589078337206
46144,6.2497,51.47,1589078337229
46145,6.25,37.34,1589078337229
46146,6.25,10.66,1589078337248
46147,6.2533,31.97,1589078337373
46148,6.2547,75.0,1589078338033
46149,6.2516,12.18,1589078338169
46150,6.2547,1.76,1589078338358
46151,6.2561,48.24,1589078338358
46152,6.2558,35.0,1589078338555
46153,6.2554,50.0,1589078338811
46154,6.2554,50.0,1589078339022
46155,6.2557,35.0,1589078339022
46156,6.2551,82.53,1589078339186
46157,6.2551,17.47,1589078339190
46158,6.2554,25.06,1589078339190
46159,6.2553,95.99,1589078340146
46160,6.2552,60.0,1589078340605
46161,6.2552,75.0,1589078340607
46162,6.2552,50.0,1589078340610
46163,6.2554,2.0,1589078341568
46164,6.2529,64.71,1589078342092
46165,6.2532,78.56,1589078342092
46166,6.2554,11.37,1589078342092
46167,6.2561,1.93,1589078342092
46168,6.2506,7.5,1589078343862
46169,6.2503,31.97,1589078343862
46170,6.2462,3.2,1589078344002
46171,6.2456,4.37,1589078344397
46172,6.2456,3.13,1589078344401
46173,6.2449,96.31,1589078344881
46174,6.2455,5.21,1589078344884
46175,6.2415,122.11,1589078346449
46176,6.2422,61.1,1589078346614
46177,6.2449,122.11,1589078347280
46178,6.245,7.5,1589078357119
46179,6.2473,23.07,1589078357119
46180,6.2482,126.13,1589078357119
46181,6.2413,7.5,1589078360986
46182,6.2383,178.97,1589078362080
46183,6.2386,3.2,1589078366860
46184,6.2381,41.32,1589078368969
46185,6.2421,156.85,1589078372146
46186,6.2443,31.99,1589078382298
46187,6.2443,43.61,1589078382397
46188,6.2443,99.71,1589078382482
46189,6.2443,31.99,1589078382702
46190,6.2443,21.98,1589078384463
46191,6.2381,53.53,1589078387175
46192,6.2402,51.12,1589078387175
46193,6.2429,20.06,1589078387175
46194,6.2431,22.8,1589078387175
46195,6.2432,9.38,1589078387175
46196,6.236,25.0,1589078392892
46197,6.236,50.0,1589078392912
46198,6.233,46.39,1589078393510
46199,6.233,3.22,1589078393988
46200,6.2331,28.58,1589078394045
46201,6.2314,22.0,1589078394399
46202,6.2315,22.0,1589078398415
46203,6.2375,30.0,1589078398853
46204,6.2376,7.5,1589078400214
46205,6.2419,156.85,1589078402206
46206,6.2363,22.0,1589078402434
46207,6.2371,49.99,1589078409488
46208,6.2342,7.5,1589078411581
46209,6.2322,100.0,1589078412030
46210,6.232,61.01,1589078412030
46211,6.2317,67.89,1589078412030
46212,6.2317,114.28,1589078412095
46213,6.2343,27.8,1589078412354
46214,6.2368,62.05,1589078417239
46215,6.2369,94.93,1589078417239
46216,6.2389,21.98,1589078423545
46217,6.2332,11.6,1589078430332
46218,6.2332,35.23,1589078430421
46219,6.2335,50.0,1589078431000
46220,6.2335,8.51,1589078431004
46221,6.2371,72.62,1589078431053
46222,6.2372,64.39,1589078431053
46223,6.238,23.44,1589078431053
46224,6.238,3.21,1589078431061
46225,6.2379,156.95,1589078432266
46226,6.2352,3.21,1589078439173
46227,6.2378,83.55,1589078441495
46228,6.2377,3.21,1589078441609
46229,6.2377,160.37,1589078444864
46230,6.2379,3.21,1589078444975
46231,6.2379,80.17,1589078444975
46232,6.2357,184.09,1589078444989
46233,6.2356,100.0,1589078444989
46234,6.2353,600.0,1589078444989
46235,6.2352,100.0,1589078444989
46236,6.2351,55.02,1589078445654
46237,6.2351,157.02,1589078447297
46238,6.2351,80.19,1589078448966
46239,6.2351,3.21,1589078448967
46240,6.235,80.13,1589078450100
46241,6.2333,173.06,1589078450146
46242,6.2309,56.72,1589078450595
46243,6.2299,20.0,1589078450676
46244,6.2299,20.0,1589078450685
46245,6.2299,28.99,1589078450746
46246,6.229,0.01,1589078451167
46247,6.228,69.99,1589078451167
46248,6.228,9.63,1589078451285
46249,6.2279,160.0,1589078451285
46250,6.2287,80.2,1589078451613
46251,6.2278,26.46,1589078451613
46252,6.2275,50.0,1589078451777
46253,6.2265,1.9,1589078451777
46254,6.2259,5.06,1589078451777
46255,6.2252,51.2,1589078451925
46256,6.2252,96.2,1589078452017
46257,6.2245,140.1,1589078452262
46258,6.2235,32.61,1589078452262
46259,6.2235,15.59,1589078452304
46260,6.2229,14.41,1589078452304
46261,6.2229,157.38,1589078452332
46262,6.2253,92.85,1589078452350
46263,6.2214,22.0,1589078452662
46264,6.2214,5.79,1589078452708
46265,6.2195,10.0,1589078452740
46266,6.2194,160.2,1589078453122
46267,6.2178,160.87,1589078453122
46268,6.2176,22.0,1589078453430
46269,6.222,15.26,1589078453530
46270,6.2221,3.21,1589078454568
46271,6.2221,141.49,1589078454705
46272,6.2221,5.0,1589078454966
46273,6.2221,3.22,1589078454984
46274,6.2221,20.91,1589078454985
46275,6.2252,27.95,1589078454994
46276,6.2271,3.21,1589078455212
46277,6.2253,22.0,1589078456435
46278,6.2253,286.12,1589078456501
46279,6.2252,13.58,1589078456501
46280,6.2248,16.83,1589078456678
46281,6.2221,5.17,1589078456678
46282,6.229,3.21,1589078457680
46283,6.2301,3.21,1589078459221
46284,6.2301,2.42,1589078459288
46285,6.2246,22.0,1589078459444
46286,6.2295,32.07,1589078460457
46287,6.2246,22.0,1589078460681
46288,6.2306,32.07,1589078460767
46289,6.2307,3.21,1589078461371
46290,6.2322,157.1,1589078462326
46291,6.2302,3.21,1589078464252
46292,6.2302,39.2,1589078464258
46293,6.2316,41.06,1589078464258
46294,6.2324,160.53,1589078464423
46295,6.2279,22.0,1589078464686
46296,6.229,444.21,1589078465249
46297,6.229,52.92,1589078465365
46298,6.2257,6.42,1589078468702
46299,6.2239,15.58,1589078468702
46300,6.2288,3.21,1589078469213
46301,6.2288,3.21,1589078469470
46302,6.229,7.5,1589078469516
46303,6.2267,12.77,1589078470362
46304,6.229,3.21,1589078472036
46305,6.229,27.93,1589078472387
46306,6.229,27.93,1589078472423
46307,6.2276,22.0,1589078472706
46308,6.2218,64.25,1589078474614
46309,6.2227,22.0,1589078476731
46310,6.2264,157.24,1589078477352
46311,6.2268,3.21,1589078477517
46312,6.2268,7.5,1589078477625
46313,6.2268,50.86,1589078477630
46314,6.2276,29.47,1589078477630
46315,6.2276,3.21,1589078477836
46316,6.2284,36.17,1589078477908
46317,6.2279,27.76,1589078478326
46318,6.229,80.28,1589078478421
46319,6.229,3.21,1589078478424
46320,6.2276,165.5,1589078479422
46321,6.2282,80.28,1589078479784
46322,6.2282,3.21,1589078479789
46323,6.2223,22.0,1589078480723
46324,6.2259,3.21,1589078481893
46325,6.2233,308.12,1589078486304
46326,6.2232,278.61,1589078486304
46327,6.2228,64.94,1589078486407
46328,6.2227,135.06,1589078486408
46329,6.2232,353.13,1589078491371
46330,6.2232,157.32,1589078492383
46331,6.2218,3.21,1589078498308
46332,6.2216,5.0,1589078506832
46333,6.2232,157.32,1589078507415
46334,6.2232,80.35,1589078510453
46335,6.2232,3.21,1589078510454
46336,6.2232,200.0,1589078510466
46337,6.2232,75.0,1589078510478
46338,6.2232,50.0,1589078510490
46339,6.2232,50.0,1589078510497
46340,6.2232,25.0,1589078510508
46341,6.2232,165.56,1589078510522
46342,6.2232,107.39,1589078510528
46343,6.226,80.35,1589078510552
46344,6.2261,3.21,1589078510816
46345,6.2286,3.21,1589078511349
46346,6.2286,3.21,1589078513280
46347,6.2286,89.78,1589078514569
46348,6.2288,7.5,1589078514569
46349,6.2302,32.02,1589078514569
46350,6.2305,3.21,1589078516275
46351,6.2331,3.21,1589078516689
46352,6.2331,36.17,1589078516716
46353,6.2343,7.5,1589078516716
46354,6.2348,90.07,1589078516716
46355,6.2348,32.06,1589078516811
46356,6.2348,3.21,1589078516887
46357,6.2355,73.26,1589078517213
46358,6.235,62.7,1589078517422
46359,6.2352,70.2,1589078518028
46360,6.2319,352.54,1589078518638
46361,6.2296,7.5,1589078519557
46362,6.2258,25.0,1589078520134
46363,6.2308,3.21,1589078520137
46364,6.23,3.21,1589078521519
46365,6.2279,100.0,1589078522429
46366,6.2278,67.48,1589078522430
46367,6.2277,32.52,1589078522430
46368,6.2299,157.15,1589078522448
46369,6.2277,17.99,1589078522583
46370,6.2256,80.26,1589078522583
46371,6.2248,1.75,1589078522583
46372,6.2295,38.87,1589078528704
46373,6.2301,40.17,1589078529004
46374,6.2293,3.21,1589078532127
46375,6.23,3.21,1589078532425
46376,6.226,100.0,1589078533754
46377,6.2257,393.34,1589078533754
46378,6.2256,363.37,1589078533754
46379,6.2255,146.4,1589078533754
46380,6.2245,7.5,1589078533754
46381,6.2241,150.37,1589078533754
46382,6.2241,278.4,1589078533769
46383,6.2241,100.0,1589078533800
46384,6.2232,25.0,1589078533823
46385,6.2241,220.85,1589078533860
46386,6.2241,32.53,1589078533990
46387,6.224,112.79,1589078534016
46388,6.2241,203.25,1589078534131
46389,6.224,2.0,1589078536652
46390,6.2241,3.21,1589078537090
46391,6.2241,2.82,1589078537114
46392,6.2241,16.92,1589078537119
46393,6.2241,157.3,1589078537479
46394,6.2241,3.21,1589078537997
46395,6.2241,3.21,1589078538373
46396,6.2229,1.85,1589078543154
46397,6.2229,14.04,1589078543524
46398,6.2229,3.21,1589078545826
46399,6.2229,20.33,1589078548203
46400,6.2231,3.21,1589078548230
46401,6.2231,58.93,1589078548235
46402,6.2235,3.99,1589078548290
46403,6.2235,10.0,1589078548398
46404,6.2235,43.99,1589078548413
46405,6.2239,3.21,1589078548443
46406,6.2239,1.08,1589078548447
46407,6.2241,146.65,1589078548447
46408,6.2241,76.29,1589078548451
46409,6.2241,87.79,1589078548459
46410,6.2241,75.0,1589078548461
46411,6.2241,626.42,1589078548468
46412,6.2241,154.96,1589078548602
46413,6.2241,27.94,1589078548629
46414,6.2241,80.37,1589078548675
46415,6.2241,86.53,1589078548800
46416,6.2271,7.5,1589078548800
46417,6.2281,96.2,1589078548800
46418,6.2286,66.53,1589078548800
46419,6.2286,3.21,1589078549045
46420,6.2295,3.21,1589078549824
46421,6.2295,29.6,1589078549980
46422,6.2295,122.11,1589078550004
46423,6.2295,81.77,1589078550046
46424,6.2295,73.26,1589078550143
46425,6.2295,27.26,1589078550262
46426,6.2295,109.03,1589078550265
46427,6.2295,3.21,1589078550392
46428,6.2295,150.93,1589078550714
46429,6.2295,945.57,1589078550759
46430,6.2308,27.25,1589078550907
46431,6.2308,12.1,1589078552031
46432,6.2329,118.28,1589078552031
46433,6.2334,100.24,1589078552123
46434,6.2373,3.21,1589078552518
46435,6.2373,156.97,1589078552531
46436,6.2378,3.21,1589078552707
46437,6.2343,12.67,1589078552987
46438,6.2343,7.5,1589078553724
46439,6.2328,153.2,1589078553924
46440,6.2318,46.8,1589078553928
46441,6.2338,3.21,1589078554896
46442,6.2338,52.2,1589078554932
46443,6.2343,7.5,1589078554944
46444,6.2354,3.21,1589078558025
46445,6.2377,3.21,1589078558374
46446,6.2383,16.84,1589078559171
46447,6.2397,3.21,1589078559394
46448,6.2397,4.29,1589078559499
46449,6.2457,3.2,1589078560925
46450,6.2425,21.97,1589078561839
46451,6.2408,3.21,1589078562935
46452,6.2416,156.86,1589078567558
46453,6.2413,3.21,1589078568308
46454,6.2411,43.89,1589078569096
46455,6.2405,7.5,1589078569128
