,_t,_o,_h,_l,_c,_v
111,1589075460000,0.19667000,0.19726000,0.19667000,0.19686000,274588.90000000
112,1589075520000,0.19682000,0.19738000,0.19660000,0.19710000,290578.10000000
113,1589075580000,0.19706000,0.19744000,0.19679000,0.19719000,426831.30000000
114,1589075640000,0.19715000,0.19749000,0.19703000,0.19739000,306807.00000000
115,1589075700000,0.19746000,0.19746000,0.19714000,0.19737000,98076.20000000
116,1589075760000,0.19740000,0.19758000,0.19725000,0.19758000,333804.50000000
117,1589075820000,0.19758000,0.19806000,0.19756000,0.19777000,416895.20000000
118,1589075880000,0.19783000,0.19846000,0.19782000,0.19814000,221688.90000000
119,1589075940000,0.19801000,0.19814000,0.19799000,0.19802000,74693.00000000
120,1589076000000,0.19805000,0.19808000,0.19729000,0.19729000,223825.60000000
121,1589076060000,0.19728000,0.19728000,0.19657000,0.19679000,468030.00000000
122,1589076120000,0.19688000,0.19694000,0.19650000,0.19687000,233766.50000000
123,1589076180000,0.19695000,0.19739000,0.19681000,0.19720000,183277.90000000
124,1589076240000,0.19716000,0.19769000,0.19715000,0.19768000,271348.00000000
125,1589076300000,0.19757000,0.19757000,0.19711000,0.19720000,197504.50000000
126,1589076360000,0.19730000,0.19732000,0.19694000,0.19720000,301775.40000000
127,1589076420000,0.19720000,0.19720000,0.19650000,0.19651000,293157.20000000
128,1589076480000,0.19646000,0.19671000,0.19633000,0.19640000,415139.00000000
129,1589076540000,0.19645000,0.19662000,0.19641000,0.19662000,84793.00000000
130,1589076600000,0.19662000,0.19718000,0.19661000,0.19710000,259176.90000000
131,1589076660000,0.19710000,0.19718000,0.19710000,0.19717000,124483.90000000
132,1589076720000,0.19717000,0.19719000,0.19652000,0.19670000,346304.30000000
133,1589076780000,0.19666000,0.19670000,0.19607000,0.19609000,428570.10000000
134,1589076840000,0.19607000,0.19646000,0.19607000,0.19609000,140880.60000000
135,1589076900000,0.19621000,0.19648000,0.19616000,0.19633000,223944.90000000
136,1589076960000,0.19641000,0.19664000,0.19634000,0.19634000,182494.80000000
137,1589077020000,0.19644000,0.19647000,0.19583000,0.19588000,515188.50000000
138,1589077080000,0.19590000,0.19599000,0.19544000,0.19568000,392951.40000000
139,1589077140000,0.19569000,0.19614000,0.19569000,0.19588000,294905.90000000
140,1589077200000,0.19589000,0.19615000,0.19564000,0.19603000,310161.60000000
141,1589077260000,0.19612000,0.19612000,0.19561000,0.19561000,108335.20000000
142,1589077320000,0.19561000,0.19569000,0.19518000,0.19523000,231714.50000000
143,1589077380000,0.19520000,0.19615000,0.19511000,0.19610000,396556.60000000
144,1589077440000,0.19617000,0.19617000,0.19572000,0.19595000,342427.90000000
145,1589077500000,0.19593000,0.19603000,0.19549000,0.19550000,100296.50000000
146,1589077560000,0.19546000,0.19583000,0.19525000,0.19583000,346306.20000000
147,1589077620000,0.19582000,0.19636000,0.19578000,0.19618000,196903.80000000
148,1589077680000,0.19618000,0.19624000,0.19600000,0.19600000,63105.10000000
149,1589077740000,0.19605000,0.19617000,0.19604000,0.19609000,37668.30000000
150,1589077800000,0.19616000,0.19629000,0.19604000,0.19606000,132824.70000000
151,1589077860000,0.19607000,0.19677000,0.19604000,0.19677000,373803.30000000
152,1589077920000,0.19672000,0.19684000,0.19653000,0.19676000,192856.20000000
153,1589077980000,0.19682000,0.19683000,0.19668000,0.19682000,42611.70000000
154,1589078040000,0.19683000,0.19714000,0.19682000,0.19706000,342429.90000000
155,1589078100000,0.19704000,0.19705000,0.19684000,0.19688000,130066.90000000
156,1589078160000,0.19688000,0.19714000,0.19688000,0.19713000,120206.60000000
157,1589078220000,0.19714000,0.19720000,0.19704000,0.19717000,182841.40000000
158,1589078280000,0.19711000,0.19711000,0.19624000,0.19686000,438764.40000000
159,1589078340000,0.19688000,0.19692000,0.19647000,0.19659000,117708.90000000
160,1589078400000,0.19662000,0.19675000,0.19642000,0.19642000,82407.00000000
161,1589078460000,0.19643000,0.19650000,0.19637000,0.19644000,94269.10000000
162,1589078520000,0.19644000,0.19673000,0.19640000,0.19668000,195802.20000000
163,1589078580000,0.19679000,0.19679000,0.19658000,0.19658000,43160.60000000
164,1589078640000,0.19663000,0.19694000,0.19663000,0.19694000,154553.50000000
165,1589078700000,0.19699000,0.19713000,0.19691000,0.19702000,55426.80000000
166,1589078760000,0.19710000,0.19712000,0.19692000,0.19694000,49073.00000000
167,1589078820000,0.19691000,0.19703000,0.19682000,0.19691000,33809.60000000
168,1589078880000,0.19693000,0.19693000,0.19671000,0.19683000,81906.70000000
169,1589078940000,0.19683000,0.19690000,0.19683000,0.19690000,62403.10000000
170,1589079000000,0.19689000,0.19702000,0.19648000,0.19651000,154890.10000000
171,1589079060000,0.19650000,0.19666000,0.19626000,0.19626000,37940.70000000
172,1589079120000,0.19636000,0.19654000,0.19609000,0.19609000,63658.80000000
173,1589079180000,0.19608000,0.19616000,0.19558000,0.19579000,294711.80000000
174,1589079240000,0.19584000,0.19604000,0.19576000,0.19584000,201751.80000000
175,1589079300000,0.19584000,0.19588000,0.19563000,0.19570000,34988.30000000
176,1589079360000,0.19564000,0.19578000,0.19563000,0.19577000,100344.60000000
177,1589079420000,0.19577000,0.19599000,0.19570000,0.19585000,185412.20000000
178,1589079480000,0.19586000,0.19591000,0.19579000,0.19584000,54284.30000000
179,1589079540000,0.19585000,0.19597000,0.19585000,0.19589000,59765.50000000
180,1589079600000,0.19589000,0.19589000,0.19461000,0.19530000,811770.60000000
181,1589079660000,0.19530000,0.19561000,0.19492000,0.19557000,508397.10000000
182,1589079720000,0.19564000,0.19574000,0.19542000,0.19542000,167085.20000000
183,1589079780000,0.19542000,0.19547000,0.19521000,0.19547000,150566.80000000
184,1589079840000,0.19535000,0.19577000,0.19517000,0.19537000,108027.50000000
185,1589079900000,0.19537000,0.19539000,0.19447000,0.19502000,517911.80000000
186,1589079960000,0.19502000,0.19526000,0.19471000,0.19497000,242969.00000000
187,1589080020000,0.19500000,0.19504000,0.19456000,0.19478000,182797.70000000
188,1589080080000,0.19484000,0.19485000,0.19319000,0.19405000,775079.10000000
189,1589080140000,0.19399000,0.19427000,0.19342000,0.19427000,251959.90000000
190,1589080200000,0.19414000,0.19465000,0.19341000,0.19414000,761095.20000000
191,1589080260000,0.19410000,0.19436000,0.19201000,0.19201000,1082222.50000000
192,1589080320000,0.19201000,0.19293000,0.19063000,0.19289000,1657917.30000000
193,1589080380000,0.19279000,0.19351000,0.19251000,0.19324000,1145789.50000000
194,1589080440000,0.19335000,0.19383000,0.19272000,0.19356000,543785.80000000
195,1589080500000,0.19357000,0.19415000,0.19354000,0.19401000,201808.80000000
196,1589080560000,0.19406000,0.19421000,0.19379000,0.19417000,190924.60000000
